optimiser,main_m,main_p,main_t,main_aoa,flap1_m,flap1_p,flap1_t,flap1_aoa,flap2_m,flap2_p,flap2_t,flap2_aoa,gap1,gap2,overlap1,overlap2,C_L,C_D,efficiency,score
PSO,0.066654,0.207908,0.151988,2.328633,0.067162,0.403087,0.131453,24.750202,0.081873,0.511021,0.124783,43.276412,0.016303,0.01139,0.014643,0.01093,3.413394,0.125019,27.303066,2.913319
PSO,0.072353,0.306693,0.125502,0.363109,0.076345,0.375129,0.13031,21.690026,0.07891,0.485602,0.120371,41.29797,0.016555,0.009912,0.007252,0.015081,3.178062,0.10259,30.978385,2.767703
PSO,0.064452,0.20246,0.153764,2.069108,0.070579,0.398815,0.131148,25.236466,0.081943,0.515507,0.126187,43.167082,0.01609,0.011031,0.012047,0.010327,3.410184,0.125884,27.089807,2.906646
PSO,0.071196,0.288662,0.15068,0.467166,0.069417,0.434427,0.132139,23.829036,0.084262,0.521149,0.125096,43.067964,0.017951,0.012212,0.020253,-0.010696,2.758114,0.106659,25.859213,2.331478
PSO,0.065384,0.203741,0.153466,1.799676,0.069746,0.397206,0.132003,24.989853,0.083288,0.5149,0.125792,43.184673,0.016309,0.011345,0.011871,0.012083,3.389209,0.120941,28.023616,2.905444
PSO,0.068461,0.218516,0.152446,2.313205,0.068144,0.414416,0.132887,24.72004,0.084849,0.520708,0.126161,42.042855,0.016588,0.011503,0.008571,0.0116,3.404565,0.122884,27.70549,2.913028
PSO,0.06661,0.216463,0.151637,2.992344,0.061892,0.333532,0.131021,25.667677,0.079653,0.506175,0.124479,40.530404,0.016267,0.010416,0.020942,0.010672,3.340161,0.126284,26.449617,2.835025
PSO,0.066517,0.207153,0.151504,2.073363,0.066565,0.4037,0.131078,24.860129,0.081109,0.511157,0.124634,43.161466,0.016357,0.011398,0.015193,0.011181,3.393067,0.123548,27.463529,2.898875
PSO,0.045942,0.444087,0.12999,0.461601,0.060897,0.300047,0.131438,21.019696,0.077325,0.425301,0.119963,37.866416,0.016631,0.00887,0.018138,0.020757,2.930962,0.100878,29.054633,2.527451
PSO,0.065161,0.203462,0.153443,1.230175,0.070114,0.398333,0.130918,25.083855,0.081416,0.512429,0.125249,43.522943,0.016242,0.011297,0.010638,0.012611,3.359507,0.11758,28.572216,2.889189
PSO,0.085995,0.459885,0.132554,2.530042,0.044603,0.407683,0.126413,22.925263,0.061953,0.546025,0.120393,43.180072,0.015693,0.010412,0.008991,0.013515,3.28995,0.126301,26.048419,2.784745
PSO,0.055012,0.200359,0.146979,3.353388,0.063137,0.343555,0.121037,24.612044,0.067262,0.504244,0.110617,41.603483,0.015741,0.010419,0.016741,0.010907,3.318692,0.130305,25.468699,2.797473
PSO,0.064168,0.202116,0.152469,1.633232,0.068221,0.402794,0.131851,24.747148,0.083065,0.50806,0.12493,43.344385,0.016224,0.011473,0.011905,0.010848,3.382011,0.118812,28.46515,2.906762
PSO,0.067097,0.209478,0.152071,2.035841,0.06756,0.405296,0.131233,24.888291,0.081872,0.51606,0.124804,43.165676,0.016395,0.011394,0.013941,0.011696,3.400226,0.121895,27.894748,2.912647
PSO,0.066345,0.209149,0.150382,2.704177,0.063256,0.327544,0.132478,25.016852,0.081494,0.495835,0.1246,38.826226,0.0164,0.010188,0.019788,0.01378,3.316865,0.11735,28.264615,2.847463
PSO,0.066679,0.207802,0.152003,2.282354,0.067201,0.404448,0.131431,24.74621,0.081901,0.511289,0.1248,43.263014,0.016298,0.011414,0.014007,0.011234,3.418304,0.125338,27.272724,2.916953
PSO,0.066957,0.203917,0.148238,2.068638,0.054231,0.301363,0.11885,20.754002,0.073473,0.491192,0.102764,43.359514,0.015618,0.00908,0.005516,0.021204,3.061931,0.107557,28.467945,2.631702
PSO,0.066901,0.207953,0.15247,2.475999,0.068668,0.402476,0.131032,25.317869,0.081382,0.515648,0.126246,43.206488,0.016132,0.010925,0.012239,0.009502,3.431638,0.126607,27.104636,2.92521
PSO,0.053886,0.459613,0.132161,0.83058,0.061916,0.301001,0.126532,21.707906,0.06181,0.581869,0.119595,37.594336,0.016887,0.008778,0.004531,0.008446,2.947195,0.102811,28.666124,2.535951
PSO,0.054977,0.20014,0.146542,3.0778,0.064775,0.339391,0.128877,23.917492,0.075123,0.497767,0.116372,39.883005,0.015931,0.010331,0.012652,0.013176,3.274639,0.124833,26.232149,2.775307
PSO,0.066245,0.206497,0.15089,2.233287,0.064687,0.403973,0.131365,24.425544,0.081582,0.507604,0.124222,43.193055,0.016235,0.011585,0.014996,0.006773,3.351746,0.122797,27.295082,2.860559
PSO,0.068241,0.217741,0.151823,2.277441,0.067222,0.407657,0.132436,24.73957,0.084047,0.518213,0.125674,41.829518,0.016538,0.0115,0.011216,0.011806,3.370107,0.122463,27.519479,2.880257
PSO,0.066945,0.208734,0.150747,1.748183,0.067188,0.387443,0.132259,25.442639,0.083683,0.504023,0.124787,43.189286,0.016405,0.011143,0.011497,0.011863,3.37161,0.124149,27.157794,2.875015
PSO,0.066367,0.205522,0.153536,2.430847,0.069789,0.400227,0.130846,25.493336,0.081027,0.515431,0.12668,42.821981,0.016049,0.010588,0.010047,0.009588,3.401875,0.127887,26.600696,2.890328
PSO,0.066127,0.205197,0.150896,3.079542,0.05221,0.320397,0.118736,24.524954,0.073645,0.50726,0.124816,40.852512,0.019077,0.012873,-0.009271,-0.012447,1.815225,0.237243,7.651328,0.866253
PSO,0.067805,0.212558,0.150631,2.242115,0.067561,0.38787,0.130921,25.75615,0.080957,0.515597,0.12675,41.629555,0.016094,0.010347,0.013021,0.003374,3.342615,0.123345,27.099687,2.849234
PSO,0.074031,0.493369,0.137874,2.33369,0.067117,0.387133,0.130485,24.086189,0.080586,0.487719,0.118113,43.497245,0.017592,0.010929,0.022679,0.007589,3.337879,0.131245,25.432524,2.812901
PSO,0.071985,0.480561,0.143965,0.385412,0.068928,0.433647,0.134753,23.831984,0.086491,0.524693,0.125488,39.335524,0.017268,0.012683,0.022335,-0.011368,2.83709,0.10211,27.784576,2.428649
PSO,0.067521,0.214154,0.15145,2.41006,0.064801,0.399653,0.132039,24.946773,0.083074,0.515885,0.12486,42.615655,0.016766,0.01136,0.018184,0.010032,3.383879,0.124301,27.223237,2.886675
PSO,0.067548,0.209766,0.15063,2.347183,0.067591,0.412971,0.131867,24.555873,0.083481,0.5157,0.126298,42.175562,0.016288,0.011517,0.008465,0.004764,3.379248,0.124111,27.227628,2.882804
PSO,0.067479,0.207831,0.152391,0.438795,0.068174,0.403081,0.130588,26.49979,0.08311,0.517034,0.125661,41.119215,0.016516,0.01001,0.007411,0.009245,3.28113,0.109443,29.980203,2.843357
PSO,0.066645,0.207907,0.150955,2.338145,0.066499,0.400157,0.131718,24.644181,0.082309,0.510727,0.125225,43.265767,0.016339,0.011418,0.015754,0.008067,3.392989,0.123557,27.460824,2.898759
PSO,0.072613,0.202672,0.128717,0.364191,0.060884,0.31158,0.12422,21.038658,0.068183,0.486622,0.117735,36.533181,0.016192,0.009127,0.007643,0.017277,2.977714,0.086405,34.462402,2.632095
PSO,0.067293,0.210337,0.151948,2.34671,0.068495,0.396101,0.131199,25.256678,0.081699,0.513322,0.126259,42.284568,0.016138,0.011011,0.012904,0.006334,3.391134,0.125467,27.028155,2.889267
PSO,0.068212,0.243583,0.156957,2.364761,0.051483,0.371383,0.133735,24.374846,0.084243,0.521915,0.122248,42.275231,0.017205,0.011164,0.023033,0.001387,3.317507,0.120512,27.528352,2.835457
PSO,0.063744,0.202715,0.153101,2.199696,0.077188,0.44262,0.127225,21.944651,0.073923,0.523935,0.123262,43.512938,0.015718,0.011959,0.023566,-0.010926,2.549714,0.121407,21.001336,2.064085
PSO,0.066512,0.206542,0.153339,2.352122,0.069469,0.398298,0.131406,25.439444,0.082214,0.519121,0.126413,43.318909,0.016214,0.010826,0.013547,0.010866,3.398777,0.128655,26.417743,2.884157
PSO,0.06761,0.209057,0.152018,2.39616,0.068515,0.419259,0.131685,25.017184,0.083711,0.51933,0.126264,42.490588,0.016315,0.010895,0.004026,0.010096,3.400316,0.126911,26.792925,2.892672
PSO,0.067284,0.210044,0.152097,1.969766,0.068001,0.394025,0.131229,25.591797,0.08229,0.508096,0.125555,43.078313,0.01613,0.010671,0.00942,0.003794,3.395875,0.122201,27.789281,2.907072
PSO,0.066763,0.208012,0.151156,2.167026,0.065724,0.402563,0.131616,24.835331,0.082277,0.512964,0.125206,43.219999,0.01648,0.011399,0.016206,0.010426,3.372427,0.125497,26.872521,2.870438
PSO,0.082216,0.227421,0.138909,3.182324,0.055372,0.362617,0.130807,21.929562,0.076672,0.477387,0.120391,41.686197,0.017055,0.01032,0.015805,0.009697,3.325544,0.124868,26.632415,2.826071
PSO,0.066348,0.206041,0.152781,2.193113,0.068682,0.404616,0.130932,25.261543,0.081416,0.516151,0.12589,43.235168,0.016189,0.011048,0.011756,0.010841,3.410598,0.125018,27.280844,2.910526
PSO,0.065661,0.204056,0.150183,2.135807,0.066793,0.404884,0.134457,24.623073,0.085855,0.523471,0.126176,43.219866,0.016615,0.011457,0.015625,0.010809,3.391787,0.124381,27.269248,2.894261
PSO,0.060237,0.200293,0.152333,3.255728,0.070188,0.429351,0.120827,22.781173,0.068446,0.512078,0.117551,41.338712,0.015773,0.01233,0.018661,-0.002825,3.224733,0.122607,26.301452,2.734306
PSO,0.065437,0.204041,0.15191,1.968067,0.067705,0.403462,0.131633,24.894232,0.082796,0.513974,0.125191,43.136967,0.016298,0.01139,0.013901,0.010778,3.414075,0.122585,27.850652,2.923735
PSO,0.068306,0.221249,0.153208,2.332576,0.068765,0.399422,0.132078,25.058335,0.083463,0.518339,0.126156,42.210812,0.016465,0.011279,0.011489,0.011599,3.418264,0.124795,27.391023,2.919084
PSO,0.066861,0.208148,0.152026,2.33056,0.068429,0.395658,0.13128,25.384277,0.082026,0.512623,0.12604,42.231056,0.016134,0.010932,0.012886,0.007311,3.364181,0.125542,26.797172,2.862012
PSO,0.066988,0.208499,0.152735,2.483998,0.068525,0.40558,0.130899,25.100927,0.081103,0.514309,0.125821,43.049129,0.016165,0.011159,0.011108,0.010433,3.433399,0.126441,27.154066,2.927633
PSO,0.061952,0.353363,0.135647,2.951465,0.079321,0.471328,0.117833,26.551142,0.077213,0.568508,0.122109,39.17776,0.013794,0.016242,-0.003371,0.019986,2.548131,0.157373,16.19163,1.918637
PSO,0.066367,0.205981,0.152019,2.229745,0.068364,0.40453,0.130897,25.257524,0.08126,0.515315,0.126073,43.238394,0.016144,0.011021,0.012153,0.009548,3.395928,0.125347,27.09229,2.894541
PSO,0.063336,0.201453,0.154635,2.168277,0.075042,0.392116,0.131487,26.813647,0.083237,0.537028,0.127706,43.157076,0.016167,0.014479,0.010186,0.013394,3.416824,0.131313,26.020448,2.891572
PSO,0.068719,0.217579,0.149355,1.803093,0.059762,0.41487,0.130203,23.375817,0.080249,0.518447,0.121812,43.040984,0.016219,0.01189,0.008273,-0.011849,2.527563,0.121019,20.885719,2.043488
PSO,0.065715,0.20465,0.152208,2.187511,0.068312,0.404003,0.131139,24.851923,0.081721,0.512591,0.125535,43.198439,0.016141,0.011351,0.012189,0.009346,3.396888,0.124785,27.221925,2.897748
PSO,0.067058,0.20966,0.152769,2.30048,0.068261,0.396617,0.131434,25.069818,0.081985,0.51424,0.125794,43.289336,0.016266,0.011175,0.013958,0.010372,3.410885,0.126237,27.019793,2.905939
PSO,0.067994,0.216067,0.153024,2.249905,0.068869,0.400322,0.13131,25.402993,0.082278,0.512763,0.125888,43.281116,0.016222,0.010956,0.010071,0.008245,3.378692,0.129343,26.121875,2.861318
