optimiser,main_m,main_p,main_t,main_aoa,flap1_m,flap1_p,flap1_t,flap1_aoa,flap2_m,flap2_p,flap2_t,flap2_aoa,gap1,gap2,overlap1,overlap2,C_L,C_D,efficiency,score
CMA-ES,0.072076,0.306811,0.155507,1.457249,0.063999,0.330145,0.136404,24.21153,0.041962,0.477517,0.115358,44.891457,0.019722,0.009938,-0.00503,-0.004866,2.488436,0.125035,19.901886,1.988295
CMA-ES,0.059824,0.273884,0.154278,0.842938,0.089656,0.351165,0.128318,16.28078,0.059812,0.553772,0.117185,40.241984,0.023035,0.018052,0.000927,0.014977,2.768205,0.090301,30.65514,2.406999
CMA-ES,0.060733,0.287947,0.151943,2.822146,0.081979,0.300654,0.134143,25.330214,0.056499,0.379795,0.109571,35.671095,0.01738,0.009105,-0.004111,0.025886,3.116984,0.116206,26.822954,2.652161
CMA-ES,0.087744,0.45278,0.134889,2.131191,0.083519,0.38072,0.128149,25.003916,0.04013,0.517614,0.114013,41.351736,0.018885,0.013302,0.02403,0.007615,3.260215,0.123906,26.311951,2.76459
CMA-ES,0.08308,0.432796,0.152705,0.68708,0.056246,0.423906,0.139614,22.441108,0.047264,0.46471,0.100393,40.266092,0.021366,0.0115,0.00791,0.013425,3.065178,0.095607,32.060177,2.68275
CMA-ES,0.067433,0.407902,0.146356,2.258293,0.08309,0.497647,0.121773,20.522103,0.041578,0.459987,0.108262,38.25559,0.020889,0.00907,-0.008672,0.021155,3.032706,0.10744,28.226994,2.602946
CMA-ES,0.078433,0.35204,0.156985,0.684982,0.083788,0.394226,0.132954,22.449485,0.040354,0.380793,0.110588,43.84065,0.016602,0.011269,-0.004965,0.025228,2.986062,0.102756,29.059653,2.575037
CMA-ES,0.069884,0.47655,0.141949,0.026805,0.081889,0.433604,0.139587,26.756708,0.056524,0.359185,0.102549,43.165825,0.013334,0.009707,-0.001244,0.025852,3.243049,0.112625,28.795062,2.792548
CMA-ES,0.082858,0.328776,0.133694,1.966841,0.068877,0.306286,0.139051,22.290591,0.047613,0.424921,0.101923,29.671414,0.014935,0.008915,0.015951,0.008513,2.835256,0.083186,34.083181,2.502511
CMA-ES,0.089626,0.314989,0.135317,3.392751,0.056126,0.408017,0.119771,19.250007,0.06879,0.417713,0.118963,37.084548,0.012567,0.010688,0.02102,0.012628,3.100081,0.109705,28.25829,2.66126
CMA-ES,0.087025,0.236948,0.14171,3.370123,0.089363,0.489241,0.127529,26.433627,0.047047,0.58737,0.110648,35.481956,0.018095,0.009767,0.000597,-0.000197,3.143696,0.12251,25.660657,2.653655
CMA-ES,0.074036,0.274311,0.15878,1.212513,0.075881,0.590096,0.125586,26.857504,0.0519,0.370086,0.107718,41.017705,0.013976,0.014668,-0.01499,0.015025,1.689015,0.233657,7.228623,0.754389
CMA-ES,0.075989,0.316249,0.138485,0.94086,0.07787,0.40714,0.128575,24.988898,0.045379,0.406688,0.113734,43.974836,0.017082,0.00946,0.002403,0.025113,3.278312,0.109523,29.932626,2.84022
CMA-ES,0.083523,0.483218,0.149682,1.545653,0.077582,0.444746,0.139768,26.460413,0.041655,0.300288,0.120151,44.129412,0.012264,0.011155,0.001724,0.008263,3.286272,0.124303,26.437578,2.78906
CMA-ES,0.086852,0.35711,0.146404,1.310113,0.073543,0.370943,0.135408,27.215335,0.063818,0.5228,0.100087,43.970095,0.011086,0.012933,0.007268,0.020222,3.352376,0.120726,27.768507,2.869473
CMA-ES,0.071754,0.390905,0.129007,0.341649,0.081581,0.527697,0.135194,26.451823,0.04099,0.397008,0.100693,44.527611,0.013634,0.008907,0.001462,0.023758,3.211784,0.115437,27.82276,2.750034
CMA-ES,0.08987,0.494734,0.127172,0.081136,0.058188,0.441584,0.138383,27.279892,0.040064,0.326774,0.101329,44.993167,0.013531,0.010305,0.011852,0.016598,3.205254,0.11076,28.938767,2.762214
CMA-ES,0.065397,0.282556,0.146737,2.247309,0.080715,0.332797,0.119176,23.169579,0.055753,0.384335,0.101568,42.033269,0.016361,0.011372,-0.006522,0.015739,3.28078,0.1202,27.294441,2.799981
CMA-ES,0.067872,0.380063,0.123637,1.554166,0.08035,0.303876,0.136716,16.192477,0.046234,0.37001,0.125664,43.250288,0.016409,0.010393,0.002393,0.025118,2.703233,0.099108,27.275548,2.3068
CMA-ES,0.073312,0.417823,0.144474,1.385117,0.071199,0.41271,0.139982,27.36669,0.040074,0.302089,0.105228,42.816695,0.018341,0.012586,0.007717,0.009099,3.313744,0.117369,28.233478,2.844266
CMA-ES,0.077055,0.396717,0.141159,0.623751,0.040255,0.41244,0.131447,23.398138,0.046852,0.454622,0.109957,36.847375,0.016716,0.009827,0.006053,0.012798,2.970614,0.090326,32.88759,2.609309
CMA-ES,0.076736,0.435758,0.141253,2.030331,0.089944,0.381529,0.132115,27.015526,0.050202,0.348208,0.118778,40.150684,0.01674,0.008701,0.000559,0.009505,3.156804,0.125465,25.160765,2.654943
CMA-ES,0.067543,0.311808,0.140434,0.709178,0.070991,0.385717,0.129081,27.425256,0.046377,0.336522,0.112735,41.809854,0.009441,0.015723,-0.004221,0.007364,3.179007,0.114476,27.76999,2.721102
CMA-ES,0.081249,0.29988,0.144532,0.023874,0.089848,0.399157,0.119889,18.026029,0.040016,0.34667,0.119549,41.756872,0.012678,0.013183,-0.005356,0.014381,2.996306,0.089176,33.600087,2.639604
CMA-ES,0.08725,0.382149,0.142131,0.003173,0.076925,0.512276,0.130822,24.484717,0.054711,0.301754,0.10292,43.586771,0.009569,0.012972,0.003543,0.025965,3.277407,0.102323,32.030094,2.868116
CMA-ES,0.087494,0.497208,0.136119,0.866691,0.081661,0.394052,0.121923,27.384807,0.052476,0.352472,0.1052,42.173743,0.014967,0.009475,0.007333,0.00629,3.241165,0.12144,26.689525,2.755406
CMA-ES,0.089511,0.489388,0.129313,1.86413,0.073696,0.576034,0.136462,19.993359,0.048415,0.341017,0.100148,44.066939,0.017338,0.0088,0.012307,0.01253,3.21886,0.116156,27.711634,2.754238
CMA-ES,0.080736,0.438545,0.15994,0.691949,0.089253,0.466643,0.13742,23.254657,0.059387,0.38235,0.107562,43.754161,0.009532,0.00892,0.003664,0.014642,3.301707,0.109349,30.19414,2.86431
CMA-ES,0.084925,0.313737,0.15257,0.106718,0.076783,0.383264,0.130551,24.471933,0.051241,0.531376,0.104388,37.979544,0.010515,0.009155,0.00582,0.015172,3.122558,0.091428,34.153313,2.756848
CMA-ES,0.068023,0.351408,0.139898,0.006838,0.073616,0.460658,0.139724,25.805046,0.040183,0.317158,0.10083,44.449816,0.012949,0.013474,-0.001136,0.018278,2.96417,0.109705,27.019439,2.52535
CMA-ES,0.070499,0.498063,0.152822,0.574139,0.078116,0.526115,0.129198,25.131325,0.043892,0.307551,0.107133,44.843182,0.008768,0.008764,0.003362,0.025004,3.23296,0.112908,28.633541,2.781327
CMA-ES,0.089634,0.407332,0.135532,0.026369,0.082745,0.414736,0.13673,27.337087,0.061119,0.343486,0.11309,43.021211,0.009797,0.009162,-0.000617,0.01911,3.266585,0.115067,28.388559,2.806317
CMA-ES,0.08563,0.369914,0.145977,1.119909,0.063465,0.343566,0.133629,21.825502,0.064161,0.469483,0.107219,42.542634,0.014975,0.00987,0.01483,0.013788,3.249666,0.104979,30.955399,2.82975
CMA-ES,0.062237,0.421354,0.1509,1.775789,0.077626,0.510429,0.139297,27.374556,0.05003,0.50395,0.101264,42.482129,0.017488,0.011912,-0.004335,0.018022,2.427441,0.155321,15.628589,1.806159
CMA-ES,0.080548,0.329852,0.14622,0.768783,0.071992,0.493222,0.132446,27.475981,0.043157,0.339205,0.113586,39.643786,0.012256,0.008712,-0.009084,0.025969,3.096776,0.108543,28.530342,2.662603
CMA-ES,0.075148,0.384214,0.133177,0.019614,0.084201,0.37983,0.139479,22.442382,0.040018,0.473726,0.104574,43.304136,0.010239,0.011753,0.004068,0.016927,2.988448,0.100794,29.648958,2.585271
CMA-ES,0.074321,0.306723,0.140101,0.031626,0.080824,0.327992,0.135495,26.523078,0.064144,0.329243,0.10834,42.111135,0.013728,0.010926,0.018522,0.010184,3.272485,0.107561,30.424528,2.842242
CMA-ES,0.08225,0.445047,0.137558,0.004973,0.056698,0.333192,0.131602,23.965052,0.045801,0.459462,0.10574,42.441815,0.016725,0.01365,-0.008817,0.016299,2.931766,0.101769,28.808012,2.524689
CMA-ES,0.087101,0.455433,0.156746,0.840394,0.073708,0.599495,0.138632,15.325041,0.075433,0.536951,0.103881,44.520406,0.011241,0.012829,-0.013526,0.025552,2.716038,0.101963,26.637522,2.308186
CMA-ES,0.07827,0.448253,0.140498,0.128291,0.088994,0.396116,0.13576,21.24625,0.069724,0.323957,0.103416,37.509613,0.012566,0.0098,-0.002342,0.012949,3.018166,0.095684,31.543081,2.63543
CMA-ES,0.081866,0.453769,0.144935,0.19553,0.082179,0.342769,0.125051,27.440975,0.047495,0.300221,0.105171,36.148166,0.016726,0.010189,0.006823,0.007493,2.943519,0.104101,28.275672,2.527116
CMA-ES,0.082653,0.390928,0.151008,0.41768,0.084911,0.421548,0.130543,24.103812,0.061748,0.343161,0.1,40.896836,0.008767,0.009747,0.009043,0.007458,3.213734,0.100304,32.03997,2.812518
CMA-ES,0.061905,0.450456,0.158872,0.304099,0.089343,0.399165,0.138893,26.857814,0.052263,0.516893,0.100003,39.834829,0.01216,0.012265,0.008504,0.023673,3.105097,0.110097,28.203273,2.664709
CMA-ES,0.069663,0.465305,0.145713,1.200579,0.073131,0.321186,0.139766,25.413028,0.06765,0.370824,0.109103,42.017227,0.014281,0.008842,0.010034,0.012103,3.282867,0.118321,27.745547,2.809585
CMA-ES,0.084312,0.440015,0.15603,0.000167,0.083536,0.435599,0.133834,25.881557,0.071932,0.473244,0.105908,44.999955,0.008798,0.012506,-0.004828,0.016786,3.345686,0.118605,28.208616,2.871266
CMA-ES,0.084429,0.375122,0.148873,0.153339,0.079619,0.401865,0.136073,19.204351,0.05427,0.322349,0.100565,41.615226,0.011674,0.009108,-0.000531,-0.003004,2.767359,0.093112,29.720706,2.39491
CMA-ES,0.04893,0.439015,0.1535,2.885115,0.084086,0.487409,0.135964,26.189835,0.051567,0.35867,0.102946,38.47875,0.011779,0.017358,0.013292,-0.003801,3.078776,0.121294,25.382834,2.593602
CMA-ES,0.089314,0.421645,0.14404,0.54137,0.081797,0.402187,0.131933,24.502784,0.068173,0.44798,0.106616,43.444773,0.017673,0.008738,-0.0083,0.02336,3.301268,0.115886,28.487322,2.837726
CMA-ES,0.08922,0.466319,0.149223,2.751646,0.089935,0.301717,0.12987,24.890528,0.049505,0.360657,0.101674,41.292882,0.009738,0.016478,0.024952,0.005209,3.276061,0.126144,25.970762,2.771485
CMA-ES,0.078473,0.49634,0.155148,1.219401,0.073501,0.397181,0.11966,22.399814,0.089,0.311051,0.100267,43.789858,0.008756,0.013081,0.00497,-0.003848,2.832936,0.117117,24.188927,2.364468
CMA-ES,0.08805,0.383103,0.155216,0.000699,0.076742,0.329,0.136126,25.776596,0.057935,0.367181,0.102933,44.970854,0.011063,0.009307,0.00306,0.004306,3.357415,0.112864,29.747451,2.905959
CMA-ES,0.089371,0.44047,0.155648,0.298506,0.057507,0.486548,0.135708,22.002979,0.068773,0.431685,0.103766,38.535559,0.010781,0.01509,-0.005315,0.014404,3.066903,0.096462,31.793852,2.681054
CMA-ES,0.084494,0.391844,0.146852,0.11071,0.073716,0.308859,0.13181,25.475929,0.064666,0.409075,0.104482,42.042014,0.016188,0.009807,-0.011254,0.006874,3.166265,0.114172,27.732483,2.709578
CMA-ES,0.065246,0.400205,0.150751,0.252545,0.077315,0.380605,0.138112,23.650749,0.056147,0.313466,0.107785,44.194916,0.012435,0.010644,-0.007339,0.001887,2.900862,0.109434,26.507867,2.463126
CMA-ES,0.08998,0.398403,0.153289,2.818284,0.08862,0.380294,0.111734,26.480732,0.075145,0.470877,0.100191,36.767347,0.009445,0.009639,0.005693,0.022277,3.218428,0.122761,26.217009,2.727384
CMA-ES,0.08918,0.414188,0.147939,0.002637,0.087814,0.343329,0.138069,26.46418,0.068301,0.515478,0.100282,44.997257,0.01299,0.013004,-0.007461,0.011607,3.303404,0.121976,27.082345,2.815499
CMA-ES,0.089033,0.317116,0.132648,2.045148,0.084848,0.45212,0.13944,21.663979,0.069349,0.444703,0.104007,44.276729,0.012204,0.011898,0.004134,0.012207,3.339702,0.125111,26.693912,2.839258
CMA-ES,0.068747,0.410531,0.142213,0.391048,0.064232,0.382512,0.123731,22.638161,0.050641,0.484873,0.100059,40.290386,0.011645,0.012508,-0.003866,0.019629,2.953391,0.100644,29.344876,2.550815
CMA-ES,0.089634,0.39051,0.158619,0.069517,0.088726,0.381759,0.139978,16.471467,0.05389,0.415325,0.103362,44.073232,0.011771,0.008846,-0.013061,0.026097,2.666758,0.097628,27.31538,2.276244
CMA-ES,0.089272,0.372268,0.140245,1.633916,0.063547,0.40711,0.123869,26.086747,0.069748,0.354471,0.105775,44.896267,0.009393,0.010204,0.003227,0.001857,3.320301,0.123502,26.884527,2.826292
CMA-ES,0.083991,0.304488,0.156801,0.084611,0.084047,0.384668,0.133326,26.773801,0.06536,0.397713,0.105013,41.974253,0.013045,0.008831,-0.014776,0.012418,2.0796,0.167436,12.420253,1.409855
CMA-ES,0.078603,0.24384,0.150147,2.929935,0.08303,0.36304,0.139938,21.340668,0.054193,0.420588,0.101953,41.749283,0.012317,0.010653,0.018215,0.009678,3.286782,0.117489,27.975146,2.816825
CMA-ES,0.071604,0.414765,0.158843,0.053416,0.071011,0.301486,0.114406,21.509493,0.055125,0.385893,0.109198,44.803103,0.011861,0.011995,-0.007595,0.021231,2.845546,0.102381,27.793611,2.436021
CMA-ES,0.074171,0.210121,0.154707,0.837154,0.089586,0.346216,0.125286,27.489597,0.043663,0.393025,0.102767,44.985967,0.011029,0.00972,-0.000837,0.010781,3.252955,0.121098,26.862234,2.768564
CMA-ES,0.089256,0.384391,0.141543,1.602609,0.082724,0.485203,0.128793,25.368831,0.06017,0.326422,0.102935,44.997243,0.00871,0.010382,0.002593,0.017875,3.318452,0.124449,26.665104,2.820655
CMA-ES,0.071827,0.440287,0.133097,0.344559,0.076068,0.331292,0.139452,21.837167,0.059554,0.467034,0.111155,43.332078,0.009549,0.013591,0.004145,0.004294,2.879117,0.101945,28.241862,2.471337
CMA-ES,0.084075,0.317696,0.13376,0.06543,0.083003,0.496872,0.130921,27.252572,0.084921,0.37651,0.10747,42.791514,0.008801,0.008947,0.006888,0.004751,3.271785,0.110166,29.698728,2.831122
CMA-ES,0.075979,0.386727,0.143869,0.542591,0.089735,0.300209,0.135963,21.082981,0.057031,0.40386,0.122746,43.431353,0.014791,0.008704,-0.003326,0.013301,3.228459,0.106821,30.223045,2.801175
CMA-ES,0.086853,0.252937,0.145892,1.890965,0.065768,0.460903,0.131658,24.170001,0.059665,0.547334,0.100002,44.570402,0.014852,0.008883,-0.000612,-0.008814,2.510359,0.132839,18.897794,1.979004
CMA-ES,0.084659,0.47623,0.153806,1.440173,0.076603,0.470017,0.139531,26.267349,0.059704,0.419333,0.100325,39.353252,0.00958,0.00872,0.005563,0.008566,3.176571,0.114015,27.860942,2.720511
CMA-ES,0.089201,0.40275,0.155317,1.672217,0.079675,0.304827,0.131286,24.93238,0.045308,0.370885,0.100025,43.132703,0.013596,0.012449,0.003702,0.000338,3.068316,0.116023,26.445867,2.604226
CMA-ES,0.08823,0.389848,0.149867,0.997118,0.081593,0.434537,0.127721,20.770572,0.067526,0.578222,0.100138,42.46575,0.010798,0.012556,-0.010698,0.010628,3.074138,0.109113,28.173873,2.637686
CMA-ES,0.088998,0.457292,0.15856,0.864984,0.08993,0.372852,0.13956,18.586667,0.066481,0.503343,0.104477,41.224075,0.014437,0.008772,0.001468,0.00905,3.136202,0.104471,30.019804,2.718317
CMA-ES,0.089964,0.285784,0.142257,0.002799,0.088121,0.424358,0.137247,26.955291,0.071229,0.400592,0.112665,36.37926,0.012211,0.012228,0.010525,0.011133,3.097561,0.101725,30.4503,2.69066
CMA-ES,0.071606,0.233545,0.125161,0.062293,0.089562,0.389284,0.139999,25.997289,0.040738,0.395914,0.100792,39.573359,0.011879,0.012473,0.00744,-0.014797,2.239564,0.11562,19.370119,1.777086
CMA-ES,0.089982,0.305805,0.148289,0.001086,0.071128,0.326019,0.137187,24.265424,0.072117,0.339162,0.129344,42.034091,0.014884,0.012483,0.01129,0.001041,3.229457,0.102857,31.397603,2.81803
CMA-ES,0.074485,0.373994,0.125063,0.036453,0.072534,0.478363,0.132008,19.922517,0.064619,0.399893,0.113395,38.018082,0.010734,0.009147,0.008176,-0.002895,2.884389,0.091126,31.652731,2.519885
CMA-ES,0.083771,0.384404,0.145109,1.040823,0.089987,0.385484,0.137074,27.050192,0.062163,0.332365,0.108799,43.597162,0.008903,0.008707,-0.005412,0.012729,3.270516,0.121993,26.80909,2.782544
CMA-ES,0.087585,0.29568,0.133654,0.003367,0.071068,0.44219,0.121059,26.859695,0.067517,0.50688,0.10938,42.60767,0.017463,0.012416,-0.005966,0.00901,3.151674,0.12131,25.980415,2.666436
CMA-ES,0.088401,0.275722,0.13007,0.512449,0.088083,0.310849,0.137919,22.022926,0.05462,0.306182,0.108387,44.635874,0.00993,0.009343,-0.003853,0.005563,3.25826,0.110164,29.576581,2.817606
CMA-ES,0.083929,0.303058,0.128309,0.639958,0.089804,0.420858,0.139619,25.213213,0.049958,0.333385,0.108056,42.990598,0.010216,0.011918,0.008338,0.0261,3.235244,0.111763,28.947284,2.788191
CMA-ES,0.085284,0.317987,0.134832,0.286194,0.076554,0.450179,0.139478,23.614768,0.070403,0.352638,0.100543,44.610354,0.014956,0.008919,0.01243,-0.002222,2.973864,0.10334,28.777379,2.560502
CMA-ES,0.065746,0.298195,0.132772,0.010857,0.082503,0.454744,0.128684,24.785358,0.082266,0.371352,0.108587,44.967412,0.00887,0.012733,7e-05,0.020438,3.256535,0.120593,27.004365,2.774163
CMA-ES,0.085961,0.327338,0.131035,0.000247,0.08394,0.400095,0.133884,25.233873,0.072663,0.356222,0.106006,43.799366,0.010013,0.009839,-0.004989,0.016134,3.286995,0.112966,29.097238,2.835132
CMA-ES,0.083397,0.332647,0.144867,0.002073,0.069294,0.392644,0.135577,27.085715,0.058903,0.36862,0.102304,44.880601,0.016412,0.008706,0.01316,0.015516,3.358009,0.109555,30.651222,2.919787
CMA-ES,0.065282,0.396923,0.157526,4.185971,0.081669,0.44522,0.124325,18.485843,0.050945,0.377368,0.127856,31.611014,0.018937,0.014379,0.002494,0.014955,2.935481,0.105245,27.892005,2.514503
CMA-ES,0.074245,0.284816,0.151345,3.495664,0.089992,0.404884,0.129577,25.342605,0.085902,0.446568,0.123864,29.804675,0.024398,0.020117,0.018871,0.018953,3.088376,0.115532,26.731771,2.626248
CMA-ES,0.085366,0.232269,0.136805,3.629003,0.088197,0.430848,0.12796,25.898519,0.054781,0.373162,0.114311,30.233524,0.015447,0.01927,0.015181,0.025403,3.074264,0.108776,28.262366,2.63916
CMA-ES,0.05504,0.251274,0.144288,3.20565,0.089866,0.439741,0.126079,22.12813,0.07123,0.398209,0.116751,40.348765,0.011514,0.015932,0.025272,0.025304,3.169653,0.128708,24.626626,2.65482
CMA-ES,0.077801,0.355534,0.152117,4.58508,0.089406,0.337182,0.11327,10.021556,0.087919,0.434829,0.12823,31.112127,0.021736,0.014874,0.019618,0.003477,2.866187,0.096158,29.807065,2.481555
CMA-ES,0.082329,0.268194,0.159649,3.609298,0.07141,0.370437,0.122659,20.348348,0.086138,0.437273,0.129662,36.436936,0.020315,0.021707,0.022688,0.000608,3.162517,0.111507,28.361481,2.716487
CMA-ES,0.082619,0.208222,0.153875,4.360147,0.084712,0.383841,0.116382,13.940997,0.078983,0.472446,0.128944,36.51894,0.019212,0.009033,0.010528,0.004879,3.125255,0.107681,29.023308,2.694532
CMA-ES,0.085551,0.367691,0.155372,2.134276,0.086276,0.428905,0.118425,16.037069,0.08778,0.538409,0.119155,29.415024,0.019701,0.02039,0.005967,0.014852,2.870452,0.088251,32.525846,2.517446
CMA-ES,0.088706,0.310394,0.157192,3.412907,0.08404,0.306956,0.133009,22.095832,0.065045,0.386202,0.127351,34.322198,0.021658,0.01359,0.009451,0.020946,3.208773,0.110926,28.927259,2.76507
CMA-ES,0.086907,0.410615,0.157539,4.253727,0.064859,0.448872,0.119893,21.45058,0.08996,0.492401,0.120224,35.46745,0.018828,0.02114,-0.008303,0.018629,3.237193,0.137358,23.567619,2.687762
CMA-ES,0.076578,0.222348,0.143945,2.619322,0.089999,0.35504,0.11112,21.67226,0.075891,0.518714,0.12785,37.967342,0.0261,0.014077,0.025125,0.017447,3.263111,0.114682,28.453458,2.804381
CMA-ES,0.075314,0.200399,0.159988,3.900905,0.089774,0.434264,0.123828,19.862488,0.076197,0.344066,0.117404,40.750068,0.0208,0.014364,0.010629,-0.001381,3.314535,0.123135,26.917905,2.821995
CMA-ES,0.076822,0.236975,0.133613,4.988332,0.0779,0.322638,0.119819,19.453367,0.06117,0.507664,0.129971,32.715933,0.018403,0.017493,0.002995,0.025939,3.108516,0.119074,26.105844,2.632222
CMA-ES,0.075299,0.410208,0.152932,0.889093,0.088094,0.3152,0.104656,12.749275,0.086244,0.30408,0.126378,39.340655,0.020721,0.021399,0.023318,-0.008595,2.307462,0.091665,25.172841,1.940803
CMA-ES,0.083643,0.357012,0.149436,3.090685,0.075666,0.34039,0.139998,22.651015,0.069594,0.418049,0.124554,35.913781,0.017417,0.01022,0.00665,0.023672,3.221853,0.112391,28.666468,2.772289
CMA-ES,0.087733,0.298433,0.158383,1.542651,0.071072,0.320289,0.112958,16.761811,0.084018,0.464013,0.123627,27.62222,0.021359,0.019029,0.014687,0.025669,2.75432,0.075823,36.325891,2.45103
CMA-ES,0.084554,0.245065,0.146987,3.002724,0.089576,0.348866,0.139938,23.343861,0.087756,0.458397,0.120685,36.203087,0.021577,0.011995,0.011658,0.011643,3.30511,0.117532,28.120938,2.834982
CMA-ES,0.089941,0.21406,0.159836,3.261583,0.089986,0.319258,0.139711,14.667613,0.088329,0.325391,0.124826,36.497423,0.023086,0.020385,0.02549,0.006385,3.010936,0.100605,29.928434,2.608518
CMA-ES,0.069461,0.302984,0.159484,0.79784,0.089125,0.51284,0.130926,25.096079,0.069973,0.484866,0.100049,39.044698,0.012778,0.02074,0.001079,0.020851,3.190313,0.108668,29.358468,2.755643
CMA-ES,0.080612,0.312884,0.153572,2.070208,0.089237,0.334841,0.139536,22.125907,0.066392,0.556466,0.119683,44.979517,0.010512,0.010921,0.014843,0.013753,3.398763,0.124864,27.219638,2.899305
CMA-ES,0.073662,0.211893,0.159672,1.329333,0.082407,0.313057,0.13925,20.11064,0.064412,0.300458,0.119282,38.177044,0.018617,0.010179,-0.005216,0.020094,3.124543,0.098993,31.5632,2.72857
CMA-ES,0.088357,0.235369,0.156784,0.978285,0.089922,0.344198,0.139993,19.050217,0.073263,0.308697,0.10926,44.482784,0.018796,0.016099,-0.002456,0.004295,2.90851,0.10683,27.225584,2.481189
CMA-ES,0.075735,0.30858,0.150062,1.232607,0.080019,0.43025,0.138642,27.411584,0.066486,0.387273,0.103654,44.670287,0.010987,0.010082,-0.005901,0.021085,3.307186,0.12812,25.813151,2.794705
CMA-ES,0.083672,0.359436,0.142252,1.547681,0.0602,0.315154,0.114695,25.001108,0.078368,0.568689,0.109557,35.494724,0.01749,0.008781,0.025328,0.016797,3.166721,0.10085,31.400162,2.763319
CMA-ES,0.080916,0.208807,0.151052,1.774147,0.087785,0.511216,0.13857,27.031354,0.084219,0.427399,0.110736,31.952852,0.013212,0.014407,0.007991,0.021823,3.061877,0.107226,28.555231,2.632971
CMA-ES,0.087415,0.208054,0.150235,1.756509,0.085048,0.599994,0.134972,25.298093,0.069276,0.451356,0.108703,34.585469,0.013824,0.016719,0.012234,0.000939,3.121945,0.105656,29.548067,2.699319
CMA-ES,0.088577,0.301223,0.140403,4.06088,0.075992,0.455289,0.134501,17.742334,0.076065,0.530157,0.104892,37.079722,0.011426,0.010377,0.008344,0.003906,3.169215,0.120972,26.197866,2.685326
CMA-ES,0.083202,0.200522,0.150968,1.348649,0.083168,0.332284,0.134525,25.948358,0.072274,0.364103,0.113471,43.5375,0.0204,0.010097,-0.003999,0.011895,3.333255,0.124943,26.678266,2.833484
CMA-ES,0.070443,0.25165,0.150992,0.283175,0.075361,0.355668,0.138195,22.754991,0.060515,0.417361,0.105408,44.987893,0.013014,0.013617,-0.006145,0.02206,2.990198,0.10454,28.603407,2.572038
CMA-ES,0.081099,0.202912,0.159496,2.419386,0.082031,0.324785,0.138563,27.179253,0.085435,0.589065,0.11011,38.150982,0.010204,0.015991,0.020506,0.025371,3.40755,0.123381,27.61809,2.914026
CMA-ES,0.077953,0.226031,0.159927,0.004571,0.07779,0.325111,0.137545,24.286633,0.053986,0.467944,0.101599,40.763823,0.013113,0.009198,0.010882,0.019079,3.167452,0.096789,32.725465,2.780298
CMA-ES,0.072546,0.209443,0.146497,3.355918,0.071168,0.371684,0.125999,20.987819,0.070235,0.453498,0.106675,42.773565,0.014845,0.011439,0.023601,0.016244,3.336799,0.126402,26.398263,2.83119
CMA-ES,0.08096,0.246953,0.158176,0.600784,0.082282,0.383511,0.134472,27.462099,0.062635,0.313358,0.103682,39.616333,0.010337,0.0133,0.000908,0.014789,3.210328,0.109846,29.225695,2.770944
CMA-ES,0.072943,0.200062,0.156831,2.029912,0.077587,0.34122,0.130217,16.335482,0.070195,0.518267,0.115886,42.985383,0.011851,0.012679,-0.007271,0.017133,3.003684,0.103495,29.022458,2.589703
CMA-ES,0.068031,0.201182,0.149322,0.585212,0.082022,0.380714,0.1378,22.808786,0.048764,0.533623,0.100007,44.899267,0.010982,0.011664,0.018619,0.018229,3.044185,0.102186,29.790668,2.635442
CMA-ES,0.080809,0.211861,0.157447,0.944543,0.08482,0.300233,0.136914,24.79689,0.06342,0.545591,0.100976,44.96553,0.012274,0.01673,0.008287,0.010608,3.126156,0.114275,27.35639,2.669055
CMA-ES,0.074247,0.252773,0.15777,0.08421,0.059127,0.371833,0.132286,26.403104,0.050198,0.513628,0.101241,44.914976,0.013817,0.012283,-0.007559,0.007897,3.016552,0.109181,27.628887,2.579827
CMA-ES,0.088066,0.241778,0.149102,1.918278,0.081675,0.355917,0.138382,20.351833,0.075777,0.441021,0.112395,44.687456,0.010385,0.01191,-0.006648,0.017572,3.370392,0.119839,28.124385,2.891037
CMA-ES,0.087428,0.34083,0.159912,1.304674,0.089978,0.304947,0.135483,23.335689,0.069411,0.581131,0.119634,44.937849,0.017288,0.009543,0.02133,0.026056,3.42544,0.115728,29.599148,2.962529
CMA-ES,0.079906,0.26685,0.150247,3.736029,0.089275,0.342467,0.133695,21.30548,0.075076,0.429056,0.113304,34.782979,0.01721,0.021482,0.010074,-0.000713,3.188871,0.119818,26.614207,2.709598
CMA-ES,0.080878,0.234934,0.153799,3.167844,0.07716,0.34865,0.113145,21.460277,0.07694,0.435789,0.108824,34.141309,0.021452,0.019399,0.026033,0.009497,3.169406,0.105085,30.160514,2.749068
CMA-ES,0.08552,0.274238,0.156839,2.497796,0.087019,0.305649,0.127075,21.428797,0.076487,0.565198,0.118882,32.048477,0.02095,0.015347,0.025871,0.025807,3.110323,0.097044,32.050501,2.722145
CMA-ES,0.076614,0.200834,0.150835,3.858653,0.085866,0.423184,0.128836,20.964624,0.085765,0.42066,0.119928,34.234147,0.022929,0.017084,0.022634,0.026098,3.234689,0.111949,28.894225,2.786891
CMA-ES,0.089993,0.231865,0.159988,2.111956,0.087989,0.37785,0.137435,27.267949,0.081529,0.599401,0.117799,27.870615,0.010116,0.013506,0.009702,0.017679,3.026043,0.10198,29.672822,2.618122
