epoch,train_loss,val_loss
1,0.05351193174468146,0.04362810403108597
2,0.04205454269978735,0.040390677750110626
3,0.037464911515977646,0.03472933918237686
4,0.03252761723359426,0.030192673206329346
5,0.026903661927382153,0.025223251432180405
6,0.02356674944559733,0.022101039066910744
7,0.020432928001946873,0.019215159118175507
8,0.01786054857638147,0.01711713895201683
9,0.016145000272194544,0.01560561265796423
10,0.014909931004212963,0.014638500288128853
11,0.013994875806702507,0.013664249330759048
12,0.013351534595092137,0.013132235035300255
13,0.012873600237535105,0.012799622491002083
14,0.012592723977499538,0.01248969417065382
15,0.01223931619985236,0.012161718681454659
16,0.012016788169907198,0.011856124736368656
17,0.011704513088100487,0.011649968102574348
18,0.011604655593401856,0.011733266524970531
19,0.011583643153144254,0.011445109732449055
20,0.01133902269727654,0.011454550549387932
21,0.011319761203858587,0.011334838345646858
22,0.011148005873229769,0.011079606600105762
23,0.011070306603908538,0.0109939593821764
24,0.010934768645895852,0.010888608172535896
25,0.010960450877812174,0.01101680751889944
26,0.010854570308658811,0.010830402374267578
27,0.010849858147932424,0.01073496788740158
28,0.010696655342479548,0.010697327554225922
29,0.010631668290429646,0.010716592893004417
30,0.010653305463625326,0.010940580628812313
31,0.010699978436364069,0.010604298673570156
32,0.010518326835499869,0.01042937207967043
33,0.010230582523710199,0.010241247713565826
34,0.010254190797540877,0.010232178494334221
35,0.010208435657322407,0.010350791737437248
36,0.010236776059766611,0.010059264488518238
37,0.010128166821930143,0.010066784918308258
38,0.010069168222281669,0.010349554941058159
39,0.010100331910881732,0.009977963753044605
40,0.009959278662469652,0.010022922419011593
41,0.010160452884932359,0.010038143955171108
42,0.009854952990611393,0.009911423549056053
43,0.009910793935656548,0.009830492548644543
44,0.009739948959582382,0.009717175737023354
45,0.009950189865761332,0.009879191406071186
46,0.009695876719587378,0.009518512524664402
47,0.009623786178297468,0.010288619436323643
48,0.00981663602375322,0.009628115221858025
49,0.009662076444460287,0.00963411945849657
50,0.009669741638799509,0.009446455165743828
51,0.00939746574693256,0.009511110372841358
52,0.009471555671989918,0.00959817599505186
53,0.009832361159986919,0.010050828568637371
54,0.009650127822988562,0.00937377568334341
55,0.009336161623332236,0.009372198954224586
56,0.009260843032267358,0.009301629848778248
57,0.009176008158690399,0.00913407001644373
58,0.00926663509355651,0.009370696730911732
59,0.009188932950629128,0.008983992971479893
60,0.009113899160822232,0.009295852854847908
61,0.009093965099321472,0.00910369772464037
62,0.008996654936538803,0.008970476686954498
63,0.00894162888450755,0.009029134176671505
64,0.008924875577357081,0.008922625333070755
65,0.008872127606934972,0.00882741715759039
66,0.008827732065419355,0.008898865431547165
67,0.008739504141145282,0.008947468362748623
68,0.008727715120414892,0.009820188395678997
69,0.008807852313054932,0.008639921434223652
70,0.00863206051233742,0.008685074746608734
71,0.008630594314469232,0.00866795890033245
72,0.008565770609180132,0.008474776521325111
73,0.008544061242838701,0.00877146702259779
74,0.0085841506365935,0.008604483678936958
75,0.008725071379078759,0.008817894384264946
76,0.008637142458491856,0.008796580135822296
77,0.00869783077256547,0.009039035066962242
78,0.009173366920285754,0.009027774445712566
79,0.008928407825529575,0.008689960464835167
80,0.00864817182607121,0.008529625833034515
81,0.0084455341246393,0.008442334830760956
82,0.008488818566732937,0.008659519255161285
83,0.008537107154760096,0.008468224667012691
84,0.008608082549009058,0.008904078975319862
85,0.00835099925329288,0.008240992203354836
86,0.00839700652718544,0.008547268807888031
87,0.008411754684580696,0.008364615961909294
88,0.00824412028921975,0.008019980043172836
89,0.008082381086846193,0.0083976024761796
90,0.008197967130674257,0.008251371793448925
91,0.00828718402389023,0.008144466206431389
92,0.008195987192955282,0.008134771138429642
93,0.008246861272222466,0.008025341667234898
94,0.00798420596331358,0.007913077250123024
95,0.008044612803227371,0.007971180602908134
96,0.00787672046419647,0.008175136521458626
97,0.00808002312719822,0.007993868552148342
98,0.00796120693564415,0.007914401590824127
99,0.008057441863848103,0.008125882595777512
100,0.008274515315095583,0.008016102947294712
101,0.007908314941177766,0.007781775202602148
102,0.007866131006595162,0.007665801327675581
103,0.0077192256896363365,0.007833952084183693
104,0.008159447309871514,0.00822356902062893
105,0.008299666235380702,0.008292073383927345
106,0.007998165891418855,0.007887646555900574
107,0.007911248641146553,0.008176185190677643
108,0.00791456174492836,0.0076570590026676655
109,0.007703214646660619,0.007595065515488386
110,0.007679439606236087,0.007953774183988571
111,0.007629955975363652,0.007414483465254307
112,0.007403835006654262,0.007403792347759008
113,0.007486525629907846,0.0073655471205711365
114,0.007475157745000389,0.007845710031688213
115,0.007902238525085979,0.008089550770819187
116,0.007756098639286227,0.007773564197123051
117,0.007879541007445917,0.007972168736159801
118,0.007768133337034119,0.007833587005734444
119,0.007510289547112253,0.007656211964786053
120,0.007816832523130708,0.007742586545646191
121,0.007761003674897883,0.007557602133601904
122,0.007803779003520806,0.007969294674694538
123,0.00775689015256034,0.007803401444107294
124,0.0077901686115066215,0.008012428879737854
125,0.0077070296962724796,0.007423101458698511
126,0.007463424885951811,0.007645708974450827
127,0.007885747362607056,0.009114149026572704
128,0.007744548544221454,0.007523010019212961
129,0.007456796010434628,0.00739646703004837
130,0.008187791972309351,0.007752458099275827
131,0.007652354868749777,0.007309864275157452
132,0.007185106114132537,0.0071692923083901405
133,0.007394273291478555,0.007265792693942785
134,0.007181525115933683,0.007279706187546253
135,0.007244579580128193,0.00712663633748889
136,0.007439729429019822,0.007664138451218605
137,0.007487424862037103,0.007162593770772219
138,0.007412407444202238,0.0075164902955293655
139,0.007504825830625163,0.007296404335647821
140,0.007592090060859919,0.007602167781442404
141,0.007602747797088491,0.007587808184325695
142,0.007325328412635459,0.007231694646179676
143,0.007180492839382754,0.0071256449446082115
144,0.007158642962276936,0.007526604924350977
145,0.007375315099540684,0.007345981430262327
146,0.007263453839272261,0.007135437335819006
147,0.007142148279746374,0.007209079340100288
148,0.007374943393733766,0.007326307240873575
149,0.007188697079287635,0.007932174019515514
150,0.0072328051467239855,0.006926971487700939
151,0.0072449984917210206,0.007156915497034788
152,0.0076521011473569605,0.007815716788172722
153,0.007280733135955201,0.007428290788084269
154,0.007503259728567468,0.007304579950869083
155,0.00710569391005569,0.007187203038483858
156,0.007247619296792481,0.0072309826500713825
157,0.007128322346442275,0.007677544839680195
158,0.007191237746708923,0.007489579729735851
159,0.0072858866605162624,0.007332237903028727
160,0.00728165685514609,0.007273538503795862
161,0.0071535510023600524,0.007037458475679159
162,0.00747542363739676,0.007545797154307365
163,0.007435643363959259,0.007352454587817192
164,0.007110561808877521,0.007102076429873705
165,0.007036107419282198,0.00710433442145586
166,0.007324246299432384,0.006920712534338236
167,0.006970005218452878,0.006798388436436653
168,0.006803396918972333,0.006814939901232719
169,0.006756354369372129,0.006701891776174307
170,0.0069468059252202514,0.006823647301644087
