optimiser,main_m,main_p,main_t,main_aoa,flap1_m,flap1_p,flap1_t,flap1_aoa,flap2_m,flap2_p,flap2_t,flap2_aoa,gap1,gap2,overlap1,overlap2,C_L,C_D,efficiency,score
Sobol,0.041684,0.231558,0.140692,3.81624,0.061621,0.336968,0.120903,22.303579,0.08052,0.382509,0.106292,31.043836,0.009367,0.02072,-0.005147,0.003866,2.907154,0.117338,24.775794,2.4378
Sobol,0.060293,0.45438,0.136537,0.789527,0.043527,0.383336,0.11728,23.822036,0.075649,0.339161,0.108924,34.129184,0.02205,0.012775,0.000849,0.01555,2.815347,0.101924,27.621984,2.407651
Sobol,0.075159,0.309196,0.152775,3.301333,0.068402,0.460852,0.135896,10.073957,0.044909,0.542565,0.12286,42.588743,0.016081,0.021893,0.009374,-0.011028,2.12663,0.117952,18.029687,1.654824
Sobol,0.071586,0.41701,0.138254,4.244256,0.047352,0.511833,0.103176,17.17469,0.063675,0.316466,0.124961,43.068128,0.010087,0.011171,-0.010125,0.016953,3.09417,0.137235,22.546431,2.545228
Sobol,0.062337,0.271565,0.151996,1.721577,0.072569,0.443685,0.124912,21.198671,0.08191,0.564373,0.110573,34.06221,0.021518,0.023769,0.022764,0.000725,2.967086,0.096152,30.858174,2.582477
Sobol,0.086589,0.381041,0.14812,0.807342,0.07143,0.439408,0.129396,23.663396,0.070937,0.383482,0.120807,28.763362,0.018898,0.014638,0.00468,0.02393,2.827571,0.082009,34.47896,2.499536
Sobol,0.045693,0.498746,0.125233,3.499556,0.082673,0.339893,0.118154,24.909749,0.074255,0.457743,0.104175,28.375827,0.016393,0.014586,0.01403,0.012328,2.839462,0.117085,24.251293,2.371122
Sobol,0.080382,0.343928,0.143971,0.981911,0.057402,0.576953,0.139851,11.17842,0.040151,0.423122,0.120228,39.570684,0.023501,0.020626,-0.004449,-0.012945,1.90055,0.100456,18.919135,1.498724
Sobol,0.086202,0.426185,0.156752,0.365459,0.062571,0.47696,0.110375,25.669043,0.066874,0.557558,0.103638,37.996191,0.01355,0.025458,0.005315,-0.00558,2.909042,0.110447,26.338907,2.467255
Sobol,0.052387,0.281138,0.132989,2.887983,0.087062,0.404728,0.131448,13.149228,0.047468,0.36137,0.1169,30.082946,0.02499,0.009746,0.007465,0.010101,2.650241,0.079703,33.25127,2.331427
Sobol,0.05564,0.357922,0.149781,2.360003,0.067399,0.302088,0.10533,16.004963,0.058712,0.397711,0.127383,35.627921,0.011015,0.017693,0.019041,-0.00094,2.784586,0.084391,32.996161,2.447022
Sobol,0.065774,0.203502,0.121025,4.877798,0.042964,0.543277,0.12644,20.732045,0.086955,0.521242,0.112022,41.352845,0.018148,0.017239,-0.009641,0.023756,3.081856,0.150943,20.417399,2.478085
Sobol,0.066775,0.366004,0.150501,0.749576,0.079926,0.396873,0.133754,16.338332,0.082635,0.393141,0.112333,36.381736,0.015332,0.013372,0.021599,-0.008677,2.596926,0.084606,30.69445,2.258504
Sobol,0.057764,0.211242,0.13924,3.262609,0.055441,0.483941,0.112991,20.364492,0.063033,0.488589,0.126956,31.716575,0.022388,0.021568,-0.011377,0.005805,2.809264,0.11287,24.88938,2.357784
Sobol,0.050458,0.437194,0.143532,1.484671,0.050097,0.530141,0.128825,26.292949,0.042368,0.534284,0.118704,35.05372,0.009024,0.012404,-0.003204,-0.003061,2.76117,0.109411,25.236695,2.323527
Sobol,0.085006,0.291809,0.127274,4.011885,0.07454,0.311992,0.108023,12.559482,0.071979,0.347429,0.10195,41.907716,0.020405,0.022808,0.015203,0.022995,2.618095,0.115062,22.753706,2.157846
Sobol,0.051996,0.235463,0.121856,3.286041,0.046945,0.516407,0.108594,10.87339,0.049718,0.497653,0.10735,39.409685,0.01298,0.020573,0.00811,-0.001424,2.10533,0.106933,19.688321,1.677598
Sobol,0.044643,0.33328,0.155746,2.127966,0.044928,0.524082,0.100791,11.80236,0.066026,0.437305,0.105161,32.394328,0.019192,0.01628,0.003989,0.004946,2.457686,0.07534,32.621145,2.156325
Sobol,0.063583,0.408908,0.121483,2.655917,0.059829,0.571442,0.137236,16.807129,0.089353,0.321279,0.110027,28.915836,0.014679,0.024242,-0.008307,0.014535,2.693111,0.101469,26.541154,2.287234
Sobol,0.073466,0.263846,0.147721,0.128236,0.085096,0.349214,0.115847,21.532069,0.056226,0.59735,0.125625,39.049966,0.026035,0.01069,0.020446,-0.012269,2.598242,0.096907,26.811625,2.210613
Sobol,0.077283,0.446658,0.123199,2.321295,0.05605,0.324025,0.123206,23.215503,0.049963,0.371838,0.123991,37.887091,0.017941,0.025762,-0.001309,0.018189,3.001792,0.11676,25.709107,2.534753
Sobol,0.061294,0.301099,0.146942,4.837871,0.080877,0.555615,0.104946,10.714703,0.070595,0.547093,0.107911,30.486792,0.011896,0.008898,0.010708,0.001746,2.791856,0.094426,29.566496,2.414151
Sobol,0.040487,0.375466,0.130287,0.561121,0.073977,0.453173,0.138277,17.911975,0.084792,0.513108,0.106808,35.7457,0.024104,0.018064,0.026066,0.011254,2.747968,0.088418,31.079302,2.394296
Sobol,0.080939,0.220529,0.159025,3.082421,0.049095,0.390135,0.119978,22.619609,0.054637,0.40582,0.121227,40.957209,0.013751,0.016324,-0.013285,-0.014125,1.877314,0.220197,8.525628,0.996528
Sobol,0.087624,0.39962,0.141815,3.693998,0.040801,0.365322,0.130421,15.234132,0.078219,0.57251,0.100786,43.753717,0.023162,0.011542,-0.0064,-0.0068,2.42624,0.132685,18.285707,1.895499
Sobol,0.046287,0.254385,0.128052,1.177574,0.066463,0.592835,0.111496,19.277626,0.061102,0.308346,0.11612,33.073197,0.017144,0.022854,0.01598,0.009067,2.737415,0.089436,30.607556,2.379672
Sobol,0.055485,0.478428,0.154718,4.204323,0.089171,0.489204,0.125437,27.397014,0.044293,0.412642,0.128135,27.682024,0.020772,0.01489,0.010546,0.00012,2.522818,0.124596,20.247992,2.024434
Sobol,0.056031,0.459847,0.155992,1.312784,0.058594,0.562775,0.134432,18.002034,0.054099,0.543359,0.108342,44.800853,0.025241,0.011257,0.018411,0.01057,2.678126,0.104584,25.607355,2.259789
Sobol,0.070601,0.323818,0.135961,1.682867,0.063564,0.430278,0.106553,13.646803,0.076401,0.468201,0.114904,40.550798,0.010428,0.019778,0.002094,0.024952,2.587525,0.093893,27.558354,2.211955
Sobol,0.07044,0.392841,0.125669,0.021648,0.069234,0.387221,0.129607,10.971945,0.062,0.435582,0.105648,29.889314,0.021208,0.011896,-0.0073,-0.006289,2.232373,0.059891,37.273665,1.992807
Sobol,0.054111,0.238313,0.144433,2.508622,0.044451,0.454907,0.108491,23.471403,0.08356,0.482982,0.122388,38.347824,0.009853,0.023307,0.020092,0.008233,3.110075,0.115066,27.028618,2.649811
Sobol,0.047672,0.466375,0.137797,2.099057,0.060793,0.55858,0.134536,22.909472,0.07261,0.594319,0.12327,41.556078,0.023743,0.015074,0.00643,-0.000312,3.038452,0.131157,23.166608,2.513826
Sobol,0.08778,0.321223,0.151553,4.571839,0.085521,0.322232,0.11346,18.202691,0.041821,0.324256,0.108632,35.283681,0.016696,0.019858,0.002999,0.025704,3.09574,0.115498,26.803468,2.633749
Sobol,0.081977,0.458554,0.149324,3.962705,0.078203,0.423837,0.136767,19.020349,0.065009,0.495072,0.129325,33.568368,0.024688,0.025951,-0.002295,0.017737,3.068734,0.120218,25.526419,2.587862
Sobol,0.040984,0.303847,0.120584,1.475262,0.052693,0.496819,0.115066,14.978224,0.049308,0.386578,0.113715,43.12176,0.013307,0.008989,0.014905,0.002518,2.461907,0.09891,24.890453,2.066268
Sobol,0.06079,0.382092,0.15719,3.134845,0.051769,0.599292,0.12175,13.356895,0.056865,0.354943,0.101478,40.054901,0.01838,0.018425,0.021873,0.011785,2.551021,0.099329,25.682576,2.153705
Sobol,0.076246,0.236758,0.13345,0.66251,0.077333,0.35769,0.10001,27.106332,0.088826,0.526719,0.115428,28.314826,0.011325,0.016787,-0.012304,-0.014978,2.045416,0.142877,14.3159,1.473907
Sobol,0.07363,0.49457,0.157973,1.594455,0.042328,0.314919,0.137808,20.107998,0.07006,0.30178,0.117544,31.117785,0.015115,0.018538,0.009607,0.020898,2.850882,0.083504,34.140785,2.516867
Sobol,0.065379,0.304897,0.134736,3.7962,0.083036,0.354362,0.11367,22.999394,0.08523,0.337788,0.123448,31.966312,0.014932,0.023684,-0.008981,-0.005738,3.015677,0.12645,23.848768,2.509877
Sobol,0.064959,0.349279,0.131728,4.077881,0.066672,0.528392,0.119197,16.082725,0.050606,0.578987,0.103113,36.843778,0.025459,0.015858,0.002361,0.004495,2.79919,0.110199,25.401174,2.358393
Sobol,0.043261,0.421032,0.14604,1.167132,0.087695,0.480992,0.122737,12.269343,0.055575,0.460638,0.111612,42.505245,0.012725,0.024095,-0.006685,0.013682,2.276966,0.099277,22.935475,1.879858
Sobol,0.078153,0.266368,0.124804,3.645818,0.063309,0.39865,0.104165,26.001503,0.083769,0.420145,0.127678,34.593031,0.018744,0.010574,0.016897,-0.011737,3.008265,0.135248,22.2426,2.467274
Sobol,0.083965,0.354034,0.137014,3.014732,0.058335,0.355633,0.126218,12.058805,0.060562,0.548729,0.111218,32.890238,0.009608,0.013214,0.025069,-0.009509,2.408006,0.086033,27.989197,2.063872
Sobol,0.049958,0.208563,0.153274,0.531149,0.083502,0.563848,0.107021,24.575652,0.078845,0.370119,0.124435,44.083975,0.019961,0.021445,-0.01292,0.006317,1.687602,0.250151,6.746329,0.686997
Sobol,0.058265,0.430498,0.128953,4.691885,0.071646,0.51761,0.131202,21.822235,0.077319,0.408802,0.119816,38.554873,0.015772,0.012007,-0.001657,-0.002308,3.092018,0.152585,20.264172,2.481676
Sobol,0.067809,0.275653,0.140212,2.213348,0.046522,0.440551,0.111965,17.098585,0.043264,0.510066,0.104469,29.54785,0.021816,0.022381,0.011727,0.022564,2.611639,0.07447,35.069882,2.313761
Sobol,0.06588,0.443583,0.130762,3.40914,0.084168,0.57518,0.109636,21.454887,0.051442,0.37611,0.104868,33.429167,0.011662,0.025037,0.001204,-0.004727,2.900044,0.11835,24.504013,2.426645
Sobol,0.057069,0.288934,0.159526,0.935595,0.058995,0.342836,0.128525,17.431739,0.069139,0.505544,0.119535,43.564352,0.017631,0.00936,0.008367,0.009569,2.850444,0.093275,30.559652,2.477345
Sobol,0.050959,0.359502,0.122705,3.846385,0.045857,0.445438,0.114658,11.469334,0.086241,0.534835,0.126152,40.202381,0.014053,0.017577,0.018134,-0.001712,2.351271,0.114628,20.51219,1.892759
Sobol,0.067161,0.451762,0.144368,0.576414,0.046067,0.510196,0.105978,18.643033,0.080179,0.54792,0.123406,28.19133,0.020714,0.024294,0.022233,0.023485,2.573792,0.071884,35.80503,2.286258
Sobol,0.086089,0.214228,0.14646,1.357732,0.070975,0.508906,0.133586,25.199302,0.053162,0.34681,0.109384,27.880994,0.024346,0.017092,-0.005525,0.024208,2.70345,0.092175,29.329561,2.33475
Sobol,0.079398,0.415585,0.154222,1.981516,0.075168,0.535622,0.116812,12.892988,0.079498,0.474863,0.126662,30.544696,0.016901,0.011048,-0.014321,0.016201,2.713439,0.081771,33.183291,2.386354
Sobol,0.062884,0.481503,0.142292,0.294735,0.054802,0.412325,0.101858,20.441124,0.045554,0.334716,0.102478,40.891874,0.010739,0.014159,0.013049,0.013162,2.779058,0.090637,30.661384,2.41651
Sobol,0.072581,0.335977,0.128552,2.782931,0.079193,0.470537,0.120122,15.715416,0.075116,0.583844,0.118062,36.225712,0.021006,0.020229,-0.000258,-0.013456,2.700719,0.102008,26.475549,2.292687
Sobol,0.07505,0.368793,0.143076,4.964996,0.064294,0.501597,0.117686,13.997934,0.081381,0.359505,0.116412,31.918745,0.022698,0.014129,0.018774,0.019381,2.994156,0.105224,28.455123,2.573261
Sobol,0.043108,0.452875,0.150938,2.8972,0.065728,0.368913,0.102707,19.336633,0.041082,0.518341,0.114376,39.518107,0.020162,0.012855,0.004398,0.015037,2.970848,0.108977,27.261124,2.534938
Sobol,0.082978,0.298396,0.139702,0.414843,0.04017,0.586598,0.124131,14.627718,0.073239,0.400508,0.128781,28.836536,0.008723,0.022076,0.00775,-0.010196,2.397346,0.063007,38.048979,2.145318
Sobol,0.08966,0.472043,0.121921,1.050837,0.048269,0.468484,0.106111,22.55901,0.046922,0.570716,0.108203,31.504789,0.019494,0.019386,0.013665,-0.008009,2.737801,0.088376,30.978987,2.384296
Sobol,0.048917,0.32669,0.148182,3.528317,0.073046,0.376876,0.12691,18.518971,0.067506,0.310068,0.123582,36.717354,0.012386,0.015554,-0.003452,0.007712,3.041905,0.111432,27.298374,2.596178
Sobol,0.053061,0.406126,0.134046,1.868779,0.08171,0.329351,0.111157,10.365099,0.087879,0.430763,0.120698,42.126976,0.025801,0.02501,-0.011144,-0.00365,2.126496,0.108842,19.537393,1.691127
Sobol,0.057374,0.297164,0.125608,3.064611,0.070558,0.446491,0.12709,22.392541,0.059155,0.370432,0.1085,39.966656,0.010345,0.010638,-0.012022,-0.003239,3.057359,0.12717,24.041477,2.548679
Sobol,0.068365,0.251397,0.155305,4.350978,0.056976,0.552337,0.131917,24.11244,0.057677,0.45,0.107453,34.727806,0.01437,0.010203,0.023112,0.021007,3.16463,0.115678,27.357265,2.701918
Sobol,0.068628,0.379906,0.132503,2.453597,0.044268,0.475177,0.137137,25.155481,0.041978,0.418609,0.120481,41.167511,0.020339,0.01573,-0.012545,0.007212,3.030537,0.132955,22.793745,2.498718
Sobol,0.052786,0.234839,0.156261,4.94055,0.069442,0.406804,0.116024,11.543779,0.072327,0.46247,0.103984,35.954189,0.008958,0.019473,0.025165,-0.007827,2.409204,0.105372,22.863744,1.987715
Sobol,0.048996,0.460473,0.120885,0.468512,0.085705,0.30435,0.122159,17.612663,0.083058,0.578481,0.110358,30.269361,0.022729,0.010173,0.011613,0.022151,2.669002,0.081794,32.630603,2.341824
Sobol,0.089594,0.30603,0.149647,2.941258,0.060586,0.541309,0.101086,21.243629,0.062621,0.302583,0.12524,37.668826,0.015674,0.024758,-0.002054,-0.004472,3.033746,0.111898,27.111621,2.586152
Sobol,0.083681,0.464449,0.152481,3.5626,0.053268,0.514156,0.129312,15.498745,0.088938,0.507363,0.111811,40.478037,0.025557,0.021051,0.00292,0.004258,2.718792,0.117795,23.080616,2.24761
Sobol,0.042393,0.319046,0.138744,1.075209,0.077606,0.441653,0.107614,20.61887,0.056635,0.4118,0.127651,27.609496,0.014202,0.013889,0.009882,0.018559,2.498157,0.079539,31.407966,2.180001
Sobol,0.059379,0.395016,0.144111,4.297235,0.07676,0.338045,0.134359,25.491764,0.04876,0.36608,0.117157,33.153747,0.019394,0.022259,0.016639,-0.010697,3.045539,0.120137,25.350628,2.564992
Sobol,0.074544,0.240238,0.125367,1.824959,0.052368,0.579096,0.112621,12.852375,0.065682,0.553052,0.103437,43.835555,0.012347,0.012954,-0.007221,0.015219,2.470317,0.102088,24.197848,2.061964
