optimiser,main_m,main_p,main_t,main_aoa,flap1_m,flap1_p,flap1_t,flap1_aoa,flap2_m,flap2_p,flap2_t,flap2_aoa,gap1,gap2,overlap1,overlap2,C_L,C_D,efficiency,score
refine-CMA-ES,0.086878,0.21257,0.146764,0.945119,0.089836,0.346363,0.139434,27.278582,0.083799,0.591637,0.118908,42.323592,0.018455,0.011799,0.011983,0.010154,3.470899,0.12139,28.592887,2.985338
refine-CMA-ES,0.074369,0.308675,0.155334,1.569019,0.082874,0.311841,0.133933,26.337236,0.074555,0.439565,0.123141,38.456172,0.014351,0.008753,0.025788,0.026076,3.278801,0.108237,30.292697,2.845852
refine-CMA-ES,0.072581,0.294054,0.158534,1.04245,0.088427,0.320475,0.136062,25.68606,0.086202,0.424958,0.112882,42.044317,0.016193,0.014422,0.024708,0.022808,3.418134,0.113812,30.033093,2.962885
refine-CMA-ES,0.083859,0.233339,0.158035,0.973183,0.088399,0.327427,0.133001,25.733271,0.078507,0.506363,0.116729,44.587425,0.014417,0.01008,0.025973,0.011156,3.496397,0.115852,30.179851,3.032989
refine-CMA-ES,0.082932,0.28468,0.156296,0.439572,0.080609,0.424178,0.137642,25.407373,0.089961,0.428448,0.125818,44.19569,0.016763,0.010526,0.018003,0.024088,3.426292,0.113736,30.125037,2.971349
refine-CMA-ES,0.073593,0.313149,0.156048,0.721087,0.089755,0.401291,0.12774,24.743694,0.087757,0.567942,0.11268,41.107959,0.017909,0.008742,0.017184,0.016909,3.338727,0.109897,30.38043,2.899137
refine-CMA-ES,0.087219,0.322229,0.153057,0.639987,0.074414,0.340007,0.134932,24.788956,0.089871,0.59998,0.111239,44.008107,0.008908,0.01246,0.023684,0.011376,3.417524,0.116232,29.402491,2.952594
refine-CMA-ES,0.086274,0.401289,0.153457,0.712701,0.089245,0.343683,0.13387,27.372085,0.078224,0.570652,0.113319,42.760074,0.012841,0.011962,0.021807,0.008531,3.424663,0.119131,28.747034,2.948139
refine-CMA-ES,0.086317,0.306586,0.159871,2.318299,0.082518,0.316398,0.129978,21.469968,0.08803,0.541955,0.115573,44.22151,0.017927,0.008816,0.026098,0.02151,3.39268,0.118706,28.58046,2.917855
refine-CMA-ES,0.088692,0.209913,0.154612,1.041249,0.089401,0.311683,0.134498,25.567945,0.080365,0.475496,0.112486,42.994747,0.018888,0.010773,0.015691,0.016827,3.467021,0.116765,29.692264,2.999961
refine-CMA-ES,0.089816,0.311822,0.159998,1.074639,0.089612,0.303696,0.123799,25.056738,0.071811,0.56617,0.126837,43.861669,0.010645,0.012583,0.02563,0.015801,3.44981,0.115697,29.817672,2.987023
refine-CMA-ES,0.087928,0.238527,0.153418,0.443641,0.083618,0.315229,0.133109,24.423368,0.077381,0.477587,0.104501,42.571767,0.012981,0.012504,0.022273,-0.005565,3.236966,0.105547,30.668498,2.814778
refine-CMA-ES,0.087716,0.260356,0.159597,1.086573,0.089678,0.300518,0.139707,22.19784,0.080645,0.403954,0.122519,44.958395,0.014148,0.010002,0.023638,0.014212,3.439269,0.112396,30.599467,2.989683
refine-CMA-ES,0.08434,0.322284,0.159903,1.623231,0.087496,0.300212,0.138853,25.016946,0.07405,0.49867,0.120824,42.460429,0.013522,0.010549,0.02534,0.025872,3.448635,0.117295,29.40143,2.979456
refine-CMA-ES,0.088938,0.25785,0.154346,0.224646,0.09,0.434525,0.139992,26.819231,0.074671,0.41857,0.121453,44.02385,0.019662,0.009698,0.024853,0.01326,3.379774,0.113333,29.821748,2.926444
refine-CMA-ES,0.089976,0.257666,0.157677,1.350335,0.08179,0.378208,0.139463,27.021976,0.089856,0.465719,0.120176,42.619277,0.009452,0.010852,0.0233,0.018497,3.430929,0.120135,28.558871,2.950388
refine-CMA-ES,0.085674,0.289551,0.153587,0.985657,0.086232,0.300092,0.128736,27.47299,0.075232,0.426798,0.118479,42.436818,0.012792,0.01051,0.025532,0.017232,3.431716,0.115321,29.757949,2.970432
refine-CMA-ES,0.089466,0.251163,0.157222,1.660503,0.079521,0.305901,0.137647,23.012844,0.077854,0.501669,0.116831,42.851647,0.012952,0.00969,0.01755,0.017348,3.409575,0.114684,29.730133,2.950838
refine-CMA-ES,0.078182,0.322998,0.159962,0.604666,0.084838,0.405261,0.139356,27.481656,0.081019,0.497898,0.120368,44.545899,0.014672,0.008846,0.025644,0.01265,3.415659,0.120478,28.350937,2.933748
refine-CMA-ES,0.083618,0.263896,0.159844,1.340586,0.083896,0.330312,0.139676,24.379891,0.082422,0.516313,0.117341,40.726332,0.015068,0.009741,0.025886,0.021335,3.366193,0.109734,30.67583,2.927256
refine-CMA-ES,0.089999,0.213605,0.15866,0.250513,0.083897,0.362169,0.137641,27.275798,0.089999,0.467337,0.112362,42.043619,0.012362,0.014678,0.016709,0.018601,3.451446,0.113666,30.364747,2.996782
refine-CMA-ES,0.06324,0.200189,0.155734,1.489,0.086862,0.354457,0.139041,27.49677,0.08915,0.437486,0.117123,39.677956,0.010917,0.010257,0.017174,0.008727,3.243638,0.116804,27.770028,2.776423
refine-CMA-ES,0.089187,0.229501,0.154613,0.764774,0.087767,0.330293,0.125833,26.924416,0.080224,0.577898,0.111213,43.79836,0.01345,0.013162,0.025074,0.025954,3.455254,0.117181,29.486454,2.98653
refine-CMA-ES,0.0892,0.258102,0.158786,1.294213,0.08996,0.347178,0.138574,22.886631,0.082999,0.556963,0.115915,44.826973,0.014505,0.009697,0.025759,0.025896,3.437975,0.11738,29.28925,2.968454
refine-CMA-ES,0.083089,0.310421,0.159091,1.603805,0.083813,0.433854,0.139962,22.153036,0.088026,0.445494,0.11429,43.703483,0.012296,0.014684,0.024676,0.022808,3.392724,0.116272,29.179276,2.927638
refine-CMA-ES,0.086336,0.238556,0.157887,0.008959,0.082355,0.326473,0.132715,27.064805,0.089584,0.473538,0.114998,44.992289,0.01455,0.012417,0.024724,0.016832,3.495863,0.115062,30.382504,3.035616
refine-CMA-ES,0.084325,0.211597,0.157943,0.902571,0.089721,0.345021,0.132224,27.491518,0.087707,0.472956,0.113656,39.600284,0.017685,0.014342,0.022457,0.025002,3.367771,0.114401,29.438365,2.910168
