optimiser,main_m,main_p,main_t,main_aoa,flap1_m,flap1_p,flap1_t,flap1_aoa,flap2_m,flap2_p,flap2_t,flap2_aoa,gap1,gap2,overlap1,overlap2,C_L,C_D,efficiency,score
GA,0.079909,0.48598,0.16,4.999996,0.04201,0.486532,0.14,19.147275,0.067034,0.481261,0.127958,33.183958,0.025314,0.0261,0.017507,0.022571,3.05836,0.117625,26.001032,2.587861
GA,0.057254,0.372503,0.155416,4.110773,0.04,0.461455,0.129757,17.798592,0.056019,0.392287,0.126941,34.33766,0.023423,0.023366,0.025889,0.012445,2.872225,0.101944,28.174545,2.464449
GA,0.06881,0.420948,0.155407,3.07024,0.062244,0.376505,0.117502,24.202292,0.059217,0.556546,0.124048,42.188523,0.012907,0.015437,0.016309,0.02024,3.298491,0.126842,26.004819,2.791125
GA,0.075666,0.456274,0.131078,3.193537,0.048703,0.409578,0.137185,19.350136,0.054479,0.489687,0.124996,35.174247,0.014274,0.025371,-0.001462,0.02397,2.88347,0.113621,25.378036,2.428987
GA,0.085851,0.377541,0.155374,3.169467,0.045355,0.413658,0.117265,18.459405,0.053404,0.481879,0.118544,36.815187,0.018718,0.023065,0.012447,0.020012,2.829722,0.101744,27.812261,2.422747
GA,0.057183,0.481354,0.133944,3.100435,0.046962,0.405101,0.134606,19.066542,0.063177,0.41813,0.12605,32.017426,0.01284,0.021,0.00209,0.0261,2.856903,0.097119,29.416547,2.468428
GA,0.088618,0.473136,0.134785,2.751436,0.066326,0.47714,0.113808,23.401276,0.048943,0.557355,0.123572,35.768236,0.018125,0.013864,-0.00845,0.020841,3.021992,0.121649,24.841819,2.535395
GA,0.077015,0.5,0.15949,2.738077,0.042316,0.352828,0.134856,20.919592,0.062574,0.400394,0.123006,29.248044,0.012,0.018434,0.013751,0.018501,2.872874,0.089522,32.091292,2.514787
GA,0.086818,0.481482,0.133103,2.902889,0.079755,0.322197,0.114704,19.742473,0.048781,0.376517,0.124877,38.041261,0.0087,0.008946,0.00676,0.016358,3.025296,0.114001,26.537561,2.569294
GA,0.064401,0.411074,0.148791,2.381587,0.059233,0.373763,0.124252,27.5,0.060074,0.404966,0.12419,38.412648,0.014959,0.01426,0.022595,0.019232,3.200574,0.117676,27.198269,2.729871
GA,0.066822,0.380766,0.134666,3.685436,0.055665,0.377648,0.123222,16.368615,0.060696,0.395955,0.10957,33.50953,0.024101,0.010918,0.000363,0.024769,2.888558,0.100474,28.749182,2.48666
GA,0.050204,0.211479,0.127993,2.295665,0.053463,0.437229,0.124887,20.847015,0.053711,0.420953,0.125233,42.65802,0.013745,0.01031,-0.003035,0.015159,3.108758,0.113657,27.352058,2.654129
GA,0.053174,0.244937,0.12281,4.37638,0.06234,0.366789,0.103895,11.400877,0.053037,0.393228,0.128332,40.737189,0.022316,0.023918,0.024982,0.012827,2.391161,0.112388,21.275888,1.941608
GA,0.079513,0.385324,0.122813,4.141604,0.088462,0.384944,0.127338,21.466987,0.077676,0.450745,0.127485,32.547698,0.018698,0.018247,0.001816,0.019906,3.043023,0.136566,22.282454,2.496759
