epoch,train_loss,val_loss
1,0.037585319920513366,0.02190612256526947
2,0.020858022991485065,0.019768094643950462
3,0.018733369393878513,0.017281781882047653
4,0.01625538661784596,0.015080912970006466
5,0.013666037675705222,0.01099381409585476
6,0.010144972803261544,0.009327225387096405
7,0.009029015051854982,0.00860831793397665
8,0.008158485049307346,0.007617720868438482
9,0.00726768300069703,0.0071374597027897835
10,0.0067427476431263815,0.00648993207141757
11,0.006311319484495454,0.006222021300345659
12,0.006045566896614101,0.005992762744426727
13,0.005835726854403814,0.005698831751942635
14,0.005650301990194453,0.0055594188161194324
15,0.005513917414661911,0.005462957080453634
16,0.005401870083693001,0.005312351044267416
17,0.00528558527375261,0.005196916405111551
18,0.005167530464612775,0.0051102545112371445
19,0.005096132682843341,0.005072414875030518
20,0.005031382906056113,0.004995319992303848
21,0.004964879434357087,0.0049538277089595795
22,0.004893621815509266,0.004868964198976755
23,0.00485817846102847,0.00482022063806653
24,0.00480057537406683,0.004792199470102787
25,0.0047507499990860624,0.004730755928903818
26,0.004710581813504299,0.0048576402477920055
27,0.00467587732364734,0.004738395102322102
28,0.004604543870074881,0.004647215828299522
29,0.0045831928468081685,0.0045936028473079205
30,0.004524407727171977,0.004545067436993122
31,0.0044927793353630435,0.004440643358975649
32,0.004442116076896588,0.004415436182171106
33,0.004392404974235428,0.0044478136114776134
34,0.004378697758383221,0.0043868194334208965
35,0.004314258685012658,0.004319797735661268
36,0.004290292621685399,0.004309810232371092
37,0.004243991211586529,0.0046505071222782135
38,0.00422824621675743,0.004233654122799635
39,0.004194703498184681,0.004275611136108637
40,0.00414623015102413,0.00423936452716589
41,0.004094554041574399,0.004133632872253656
42,0.004069267867828409,0.004064721055328846
43,0.004023603429603908,0.003980731125921011
44,0.004024543207983176,0.004070729482918978
45,0.003961251288586193,0.004086283501237631
46,0.003941727352754937,0.003887500846758485
47,0.0038919378029803435,0.0038685991894453764
48,0.00384679887543122,0.00381117663346231
49,0.003840824215138952,0.0038361430633813143
50,0.0038072174437509643,0.0038237886037677526
51,0.0037598905915187464,0.003916255198419094
52,0.0037728188684499927,0.003809120738878846
53,0.003715004995589455,0.003659163834527135
54,0.0036838956614666514,0.0037660058587789536
55,0.0036529259960932864,0.0037450517993420362
56,0.0036400543378045163,0.003648752113804221
57,0.003647555854221185,0.003622929099947214
58,0.0035692909870048365,0.0035677077248692513
59,0.0035565404626147616,0.003531466471031308
60,0.0035287818686415753,0.0035109289456158876
61,0.003526813771583968,0.0035445874091237783
62,0.003484445509745015,0.0034680606331676245
63,0.0034615687765760556,0.003496382385492325
64,0.0034340044580648344,0.0034760728012770414
65,0.003406440358004636,0.003400260815396905
66,0.0034105944260375367,0.003426783950999379
67,0.0033490450035532316,0.0034190535079687834
68,0.0033326159974270395,0.003365906188264489
69,0.003322546399359902,0.0034221212845295668
70,0.0032955239697297412,0.0033030447084456682
71,0.003281117947200934,0.003295439761132002
72,0.0032650909435003998,0.0032428500708192587
73,0.003218889511095153,0.0032816168386489153
74,0.0031896490702860887,0.003348155412822962
75,0.0031741208537750774,0.003213080344721675
76,0.0031741485594295794,0.0031562235672026873
77,0.0031059421184659003,0.003147880779579282
78,0.003147625282175011,0.003119358094409108
79,0.0031028107848929034,0.0031274198554456234
80,0.0030764512155618934,0.0031305633019655943
81,0.003038646535774072,0.003108805511146784
82,0.003074090890155898,0.0031479925382882357
83,0.0030502040187600585,0.0030466988682746887
84,0.003034701859379808,0.0032062141690403223
85,0.0029874087793048884,0.003009452950209379
86,0.003031552129553424,0.003017813665792346
87,0.0029378731513271727,0.002989106113091111
88,0.0029632272366848255,0.0029403294902294874
89,0.0029105610769738755,0.0029468010179698467
90,0.0029331630522343847,0.002952766604721546
91,0.0028729545480675168,0.002855092752724886
92,0.0028605866022656363,0.003002336947247386
93,0.002883284312983354,0.002882947213947773
94,0.002880233472643627,0.0028810598887503147
95,0.0028302005517565542,0.002927998546510935
96,0.0028314455935359003,0.0028008120134472847
97,0.0027619768380042578,0.002763658296316862
98,0.0027901520257774324,0.002959352917969227
99,0.002797944957042734,0.00284261885099113
100,0.0027362361502564618,0.002835184335708618
101,0.0027699250232097175,0.0028122304938733578
102,0.0027826677607165444,0.0027655859012156725
103,0.002706469938647416,0.0027269371785223484
104,0.0027280559680610897,0.0027519126888364553
105,0.0027324137064980137,0.0026919713709503412
106,0.0026535506825811333,0.002654432086274028
107,0.0026697457188450627,0.0026964861899614334
108,0.002605491645799743,0.0027734050527215004
109,0.002631224502383007,0.002651940332725644
110,0.002598376491078072,0.002747725462540984
111,0.002582469697246949,0.0026477358769625425
112,0.0025919022625850306,0.002594187157228589
113,0.002528034812303053,0.002554030157625675
114,0.0025099494975639714,0.0025339098647236824
115,0.002519235098163287,0.002554585225880146
116,0.0025072749231093458,0.0025493784341961145
117,0.0025544333278305,0.002566927345469594
118,0.0024866024898406534,0.0026997369714081287
119,0.0024661651712159314,0.0025424391496926546
120,0.002458237706936068,0.00248671299777925
121,0.0024441311437471045,0.002560891443863511
122,0.0024690781005637513,0.002555843908339739
123,0.002425173461942209,0.0024686565157026052
124,0.002422338980022404,0.0024204787332564592
125,0.002387764939144254,0.002431771717965603
126,0.0024307087839394808,0.0025315401144325733
127,0.002389419054645631,0.0023465410340577364
128,0.002343276461991999,0.0024523562751710415
129,0.002363973986407121,0.002330201445147395
130,0.0023335236035618516,0.0023770886473357677
131,0.0023095829672863085,0.0023833788000047207
132,0.0023163456327882077,0.002334190998226404
133,0.0023011850817087624,0.002348243026062846
134,0.0023005154067029555,0.0022830686066299677
135,0.002287820028157698,0.0023091367911547422
136,0.0023150633954256775,0.002423360012471676
137,0.002314665631925066,0.002334967954084277
138,0.0022711816840204927,0.002308313501998782
139,0.002229624973038832,0.002223519142717123
140,0.0022289487197415694,0.002270238474011421
141,0.0022628071794741685,0.0022829321678727865
142,0.002268314609684878,0.0022574926260858774
143,0.002253752652042442,0.0022229421883821487
144,0.0022195107926345535,0.0022244048304855824
145,0.0022700282133287855,0.0022522551007568836
146,0.002232135407684578,0.0023303222842514515
147,0.0021911105440225865,0.0022037343587726355
148,0.002170553921883305,0.0021614478901028633
149,0.002169757123970323,0.0021775418426841497
150,0.0021959725382261807,0.0022038533352315426
151,0.002140348959432708,0.0021930162329226732
152,0.002134384722030825,0.0021854150108993053
153,0.0021567172663244935,0.002158608054742217
154,0.002203581826041142,0.0022951504215598106
155,0.0022538842422763507,0.0021359503734856844
156,0.002088829595769445,0.0021344718988984823
157,0.002185616524981128,0.002161546843126416
158,0.0021212198856059047,0.002140994183719158
159,0.002097567670105232,0.0021338765509426594
160,0.0020917178517828386,0.0021204063668847084
161,0.0021659967055834,0.00221587298437953
162,0.002092468128485812,0.00207832595333457
163,0.0020450115713311567,0.0021075918339192867
164,0.0020739432914389506,0.002092617331072688
165,0.002119598133671615,0.002047640737146139
166,0.002036496607777145,0.0021435865201056004
167,0.002125900057827433,0.0025507851969450712
168,0.002299238722374042,0.0021695257164537907
169,0.002095976077872846,0.002091533038765192
170,0.002120653927690453,0.0022656810469925404
171,0.0020509163003166516,0.0020300268661230803
172,0.002029690224536591,0.0020435070618987083
173,0.0020594123049742646,0.002115154406055808
174,0.0020211302230507136,0.0020560044795274734
175,0.0020157522298561202,0.002031052252277732
176,0.0020340175897959204,0.0020192714873701334
177,0.002056584552940395,0.0021258878987282515
178,0.0020610607169485756,0.002095901407301426
179,0.0020131542177249987,0.002109843771904707
180,0.0020610111371593344,0.0020568135660141706
