optimiser,main_m,main_p,main_t,main_aoa,flap1_m,flap1_p,flap1_t,flap1_aoa,flap2_m,flap2_p,flap2_t,flap2_aoa,gap1,gap2,overlap1,overlap2,C_L,C_D,efficiency,score
CMA-ES,0.069149,0.234863,0.153548,0.624491,0.069632,0.32512,0.131398,24.56215,0.079537,0.478499,0.124876,43.379234,0.015838,0.009765,0.023127,0.015721,3.330464,0.108281,30.757714,2.897342
CMA-ES,0.070159,0.270204,0.150915,2.36103,0.067336,0.305849,0.12202,23.647413,0.066541,0.479126,0.126423,42.919039,0.016096,0.009209,0.02154,0.016117,3.377247,0.113715,29.699286,2.922388
CMA-ES,0.070642,0.264667,0.150652,0.534942,0.066727,0.300538,0.129788,22.914298,0.074153,0.46623,0.124865,43.334551,0.016061,0.008907,0.020669,0.017803,3.265959,0.101964,32.030662,2.858105
CMA-ES,0.06941,0.238337,0.147101,0.392957,0.0621,0.30063,0.13212,22.759583,0.078516,0.446728,0.12688,38.370508,0.015694,0.009001,0.022865,0.01804,3.111891,0.090422,34.415101,2.750202
CMA-ES,0.069071,0.261776,0.151547,2.178366,0.066898,0.301176,0.128602,22.128766,0.072438,0.385441,0.125124,42.313376,0.015003,0.009174,0.023093,0.017945,3.344077,0.109979,30.40656,2.904161
CMA-ES,0.066953,0.209856,0.152904,0.362986,0.068747,0.306324,0.129678,24.21877,0.076094,0.468494,0.124919,39.873298,0.015964,0.00925,0.023378,0.015906,3.187154,0.099686,31.971912,2.78841
CMA-ES,0.066541,0.206132,0.14858,0.589703,0.063702,0.304509,0.129432,24.492682,0.074941,0.478949,0.123983,42.838532,0.016076,0.009178,0.019664,0.015658,3.301459,0.104694,31.534296,2.882682
CMA-ES,0.067741,0.214174,0.150122,0.996341,0.062118,0.310053,0.128587,23.738985,0.073928,0.498346,0.124892,38.779489,0.015491,0.009456,0.02308,0.016154,3.190109,0.096563,33.036584,2.803857
CMA-ES,0.067936,0.223425,0.14837,2.193019,0.065451,0.302023,0.125767,23.135491,0.068525,0.464038,0.126433,41.654853,0.014821,0.009099,0.023011,0.017296,3.30334,0.111948,29.507771,2.855548
CMA-ES,0.072138,0.33458,0.155676,2.127315,0.07267,0.311353,0.130304,23.562175,0.077733,0.470789,0.125187,43.372989,0.016002,0.009482,-0.000112,0.016983,3.409937,0.119946,28.428989,2.930154
CMA-ES,0.069848,0.25201,0.154478,1.104646,0.074175,0.300589,0.120078,23.108786,0.067976,0.471216,0.123802,43.673464,0.015028,0.008899,0.016082,0.017676,3.349258,0.106872,31.339073,2.921772
CMA-ES,0.067985,0.230416,0.150304,2.210663,0.058694,0.300365,0.131231,21.972199,0.073998,0.478203,0.12436,41.768393,0.015558,0.008936,0.022163,0.019086,3.290089,0.109283,30.106015,2.852955
CMA-ES,0.068208,0.232721,0.154058,2.321207,0.072998,0.300761,0.126683,23.90725,0.070751,0.458432,0.123083,42.419819,0.014966,0.00895,0.010882,0.016361,3.354757,0.119816,27.99928,2.875493
CMA-ES,0.069524,0.286563,0.154243,2.266572,0.076013,0.301133,0.130149,23.180462,0.074574,0.412897,0.12357,43.049307,0.01552,0.009076,0.023489,0.016942,3.402403,0.113373,30.010698,2.948911
CMA-ES,0.067963,0.239681,0.151414,2.772785,0.068413,0.30197,0.12926,24.573215,0.07371,0.482975,0.12292,39.087617,0.015401,0.00908,0.023124,0.015737,3.287935,0.118729,27.692704,2.813018
CMA-ES,0.072851,0.327437,0.153186,0.317922,0.079134,0.300327,0.123276,24.228187,0.068686,0.421184,0.125374,37.392694,0.015515,0.00892,0.003287,0.017355,3.094494,0.095818,32.295499,2.711221
CMA-ES,0.066713,0.223252,0.147574,0.382815,0.065862,0.320365,0.135164,24.010796,0.078526,0.306225,0.127514,37.121795,0.015194,0.010452,0.023044,0.012898,3.090077,0.090392,34.185345,2.728509
CMA-ES,0.068665,0.236621,0.152018,1.218117,0.059397,0.307855,0.129504,22.635885,0.074463,0.454719,0.128536,43.680015,0.016093,0.00944,0.022648,0.018043,3.29936,0.106189,31.070598,2.874603
CMA-ES,0.07072,0.299629,0.15444,1.837724,0.076583,0.300368,0.126605,22.92268,0.070335,0.46465,0.123179,43.340498,0.015606,0.008912,0.018027,0.018616,3.366822,0.110233,30.542729,2.925889
CMA-ES,0.066694,0.217864,0.153594,2.784226,0.082832,0.339327,0.126468,24.81223,0.072085,0.501126,0.124839,39.26769,0.014991,0.009948,0.022985,0.012143,3.297799,0.118862,27.744862,2.822353
CMA-ES,0.045182,0.299422,0.150937,2.692127,0.082356,0.301896,0.119778,23.166757,0.069491,0.505672,0.127589,39.33695,0.01412,0.008809,-0.003159,0.021792,3.151569,0.122075,25.81657,2.663268
CMA-ES,0.077873,0.429129,0.1507,1.83474,0.070546,0.304786,0.128137,26.363705,0.074846,0.408364,0.122639,38.573119,0.015799,0.009207,0.016462,0.002566,3.238532,0.115879,27.947471,2.775015
CMA-ES,0.043437,0.210991,0.153519,4.480318,0.08181,0.452014,0.132103,23.781082,0.058426,0.455995,0.125105,34.060635,0.013773,0.010648,0.022879,0.015816,3.084838,0.118235,26.090776,2.611899
CMA-ES,0.075928,0.20606,0.150186,3.098066,0.059059,0.301497,0.105412,24.159934,0.060993,0.414279,0.126968,41.10046,0.013463,0.011577,0.010101,0.022384,3.325751,0.117224,28.370945,2.856856
CMA-ES,0.048201,0.445868,0.146846,2.230239,0.065348,0.304559,0.118742,26.695386,0.068042,0.437007,0.121812,36.113936,0.015574,0.010362,0.02184,-0.007161,2.976247,0.116448,25.55868,2.510456
CMA-ES,0.072428,0.26977,0.151605,1.533964,0.04652,0.301753,0.122144,26.322316,0.081719,0.43777,0.121576,36.030805,0.012069,0.00935,0.013563,-0.008036,3.114863,0.100983,30.845569,2.710933
CMA-ES,0.045257,0.321409,0.132313,0.761346,0.061765,0.30001,0.130435,18.517498,0.067368,0.310472,0.121804,38.413603,0.014753,0.008746,0.017363,0.023519,2.914437,0.089839,32.440768,2.555082
CMA-ES,0.048308,0.316299,0.152543,2.176667,0.07356,0.300087,0.121315,16.248174,0.084875,0.484363,0.127678,43.54206,0.014474,0.008878,0.01288,0.020842,3.012363,0.1027,29.331622,2.601562
CMA-ES,0.051589,0.435632,0.147641,3.217632,0.066796,0.305447,0.135718,11.308249,0.070515,0.308313,0.1265,39.750748,0.015628,0.010153,0.023406,0.022986,2.81764,0.096608,29.165773,2.431209
CMA-ES,0.050604,0.402348,0.155053,3.826871,0.075343,0.408482,0.118466,24.36826,0.074448,0.517304,0.127406,39.503458,0.015832,0.012063,0.020617,0.012851,3.261145,0.127886,25.500462,2.749602
CMA-ES,0.048801,0.418481,0.152479,2.216134,0.053407,0.304722,0.113291,26.567473,0.084729,0.458316,0.125633,35.902486,0.018298,0.010333,0.000963,0.004851,1.776801,0.200423,8.865235,0.975107
CMA-ES,0.048779,0.391198,0.148176,2.586848,0.071376,0.304321,0.117619,26.629904,0.075365,0.470082,0.124989,36.514661,0.014991,0.01029,0.021891,-0.006938,3.060078,0.118743,25.770528,2.585105
CMA-ES,0.060368,0.201136,0.149088,3.067715,0.062478,0.356253,0.121874,25.993547,0.080767,0.451705,0.123798,42.530999,0.014255,0.013103,-0.009904,0.012653,1.807879,0.256093,7.059476,0.783509
CMA-ES,0.05164,0.405943,0.148036,2.871843,0.068395,0.300055,0.126869,19.764069,0.056995,0.317342,0.12718,39.424474,0.014137,0.008954,0.014275,0.020418,3.095152,0.110181,28.091542,2.654428
CMA-ES,0.070252,0.209716,0.149741,2.697888,0.070051,0.321124,0.110997,26.377958,0.069451,0.462068,0.124055,42.920079,0.013534,0.010062,-0.00966,0.006778,1.802923,0.248573,7.253097,0.808632
CMA-ES,0.055938,0.412874,0.147719,3.969006,0.073425,0.313913,0.103516,25.482901,0.071293,0.517372,0.127396,39.269153,0.014599,0.015162,0.023169,-0.010847,3.171051,0.135369,23.425176,2.629574
CMA-ES,0.04946,0.288108,0.157119,0.984286,0.058495,0.478362,0.120658,19.344864,0.085807,0.462333,0.128059,39.231597,0.016253,0.017439,0.00665,0.02285,2.917938,0.094079,31.015703,2.54162
CMA-ES,0.047072,0.287976,0.143661,1.780014,0.061895,0.300206,0.120718,26.994429,0.079009,0.443322,0.125561,39.619622,0.014601,0.009041,0.000587,0.008848,3.025827,0.125865,24.040225,2.522366
CMA-ES,0.078147,0.209974,0.153028,1.660174,0.057896,0.306407,0.122786,26.561546,0.080678,0.407062,0.126246,39.374623,0.013433,0.01084,0.010618,0.020316,3.27969,0.113197,28.973304,2.826902
CMA-ES,0.076448,0.22669,0.149831,2.949913,0.068355,0.305599,0.119594,25.395153,0.074862,0.452042,0.127701,40.347592,0.012922,0.00928,-0.000794,0.012845,3.341695,0.127575,26.194064,2.831397
CMA-ES,0.065286,0.201976,0.158887,1.179497,0.045063,0.303577,0.125582,26.326442,0.070586,0.501769,0.123871,38.992039,0.013421,0.013816,-0.001308,0.014331,3.143583,0.112438,27.958286,2.69383
CMA-ES,0.058528,0.200288,0.150234,0.990743,0.054719,0.309097,0.118466,21.122044,0.073243,0.480568,0.123915,38.867344,0.018232,0.009656,0.0015,0.018446,3.0518,0.100796,30.277078,2.648617
CMA-ES,0.080866,0.34049,0.154191,2.264384,0.046482,0.300397,0.122404,20.052947,0.077745,0.318668,0.127762,39.534072,0.016516,0.009701,0.017104,0.012158,3.215184,0.102752,31.290743,2.804177
CMA-ES,0.081055,0.224261,0.159644,2.942816,0.061539,0.584374,0.121345,23.944955,0.069758,0.53412,0.127354,39.910595,0.016566,0.019284,0.008844,0.005426,3.282261,0.12063,27.209422,2.799743
CMA-ES,0.080099,0.206241,0.150114,0.449897,0.067228,0.446975,0.12303,25.094497,0.069422,0.504384,0.127565,42.43541,0.011317,0.010177,0.011791,0.016531,3.303855,0.105766,31.237536,2.880792
CMA-ES,0.048108,0.222133,0.155295,2.198256,0.079476,0.456487,0.11786,21.048756,0.076142,0.482408,0.128052,37.992881,0.014921,0.01792,0.001792,0.003552,3.051863,0.110303,27.667952,2.61065
CMA-ES,0.049745,0.395701,0.150059,2.085622,0.060296,0.300878,0.127729,26.558785,0.057245,0.461285,0.124564,40.628594,0.014848,0.008971,0.01876,0.008212,3.197512,0.116944,27.342148,2.729734
CMA-ES,0.052293,0.414635,0.157254,0.454271,0.05466,0.300025,0.129613,19.787304,0.057192,0.501927,0.126596,38.08799,0.012452,0.008813,0.001888,0.022625,2.901637,0.084672,34.269215,2.56295
CMA-ES,0.051633,0.344658,0.13642,4.629138,0.061849,0.441899,0.105284,23.793431,0.085958,0.407235,0.127662,43.529144,0.009779,0.011625,0.013224,-0.00422,3.129694,0.154239,20.291129,2.512736
CMA-ES,0.06271,0.200288,0.149792,1.125481,0.072008,0.371227,0.136765,24.46198,0.058314,0.488812,0.126084,34.286449,0.013048,0.010266,-0.000171,0.002901,2.951042,0.093804,31.459643,2.575826
CMA-ES,0.044702,0.452567,0.137263,2.39879,0.060626,0.338144,0.121902,22.993207,0.065172,0.474644,0.127424,43.589118,0.01594,0.017209,0.003389,-0.009959,2.492066,0.131436,18.960272,1.966321
CMA-ES,0.081212,0.211203,0.150288,1.770595,0.060544,0.300412,0.122361,19.573106,0.078322,0.478164,0.125953,43.427963,0.01554,0.008925,-0.011445,0.020244,3.165207,0.110131,28.740286,2.724681
CMA-ES,0.081846,0.338993,0.15792,0.887014,0.062087,0.39719,0.117636,27.119883,0.075211,0.506084,0.128067,37.936037,0.011632,0.017264,0.022073,0.016601,3.255846,0.105719,30.797117,2.832969
CMA-ES,0.051125,0.340563,0.155683,0.690159,0.059823,0.464621,0.105714,17.800772,0.063739,0.583581,0.128047,43.768768,0.014499,0.015987,-0.011545,-0.012278,1.936197,0.134001,14.449144,1.400194
CMA-ES,0.062846,0.200194,0.148687,2.4236,0.070804,0.31287,0.118248,25.875465,0.072109,0.38838,0.12602,38.88813,0.012564,0.014715,-0.010925,0.008865,3.191706,0.123081,25.931693,2.699381
CMA-ES,0.074904,0.206247,0.152025,2.865098,0.068902,0.375743,0.123721,24.878229,0.082495,0.486837,0.127903,39.064054,0.012597,0.01089,-0.000517,0.007915,3.357722,0.118097,28.431862,2.885333
CMA-ES,0.059955,0.201531,0.148067,3.017887,0.05635,0.30441,0.119044,26.666891,0.073141,0.477844,0.124824,42.972308,0.014457,0.010622,0.019241,0.006853,3.26871,0.138746,23.558963,2.713726
CMA-ES,0.059705,0.200584,0.14307,2.815625,0.064815,0.301345,0.128145,25.488968,0.056317,0.368076,0.123397,38.659163,0.014456,0.009392,9.8e-05,0.017734,3.17095,0.119081,26.628439,2.694625
CMA-ES,0.082698,0.223902,0.156052,2.203048,0.056627,0.337326,0.130512,22.904449,0.064651,0.499432,0.126766,40.798511,0.009939,0.016502,0.018945,-0.003386,3.197131,0.106523,30.013529,2.771039
CMA-ES,0.051913,0.405982,0.147289,1.942743,0.067426,0.301803,0.11733,26.248191,0.0772,0.443285,0.125277,36.416591,0.014501,0.0092,0.001805,0.001976,2.976777,0.117022,25.437689,2.508688
CMA-ES,0.063979,0.200015,0.139147,0.848443,0.07465,0.523098,0.119609,24.315133,0.068627,0.551264,0.123188,40.788892,0.018363,0.015858,0.001742,-0.004812,3.037021,0.116832,25.994704,2.569692
CMA-ES,0.073984,0.207153,0.15536,3.062157,0.057563,0.369216,0.128538,25.051084,0.074163,0.48129,0.127601,41.293402,0.015354,0.010801,-0.000391,0.008871,3.402634,0.12449,27.33254,2.904673
CMA-ES,0.04439,0.202623,0.152797,1.024478,0.069516,0.319994,0.124974,22.756276,0.071976,0.472868,0.128381,43.839952,0.022437,0.009753,-0.003552,0.018664,3.120851,0.114652,27.220188,2.662243
CMA-ES,0.069858,0.201788,0.149413,1.209725,0.08604,0.409509,0.129788,26.633293,0.078723,0.47868,0.128664,39.457739,0.023729,0.012142,0.01093,-0.007711,3.085573,0.121526,25.390232,2.599469
CMA-ES,0.073159,0.203505,0.14842,1.041428,0.066632,0.330425,0.11943,23.907857,0.068083,0.465272,0.126595,38.274073,0.01279,0.016475,-0.001626,0.008283,3.148455,0.10345,30.434626,2.734656
CMA-ES,0.071396,0.217387,0.123595,2.587667,0.072917,0.307995,0.126065,26.834061,0.068405,0.414842,0.126585,42.351364,0.010392,0.010112,0.01398,0.006846,3.206955,0.138966,23.077225,2.65109
CMA-ES,0.069398,0.200826,0.156836,2.405016,0.050776,0.336182,0.104326,23.751724,0.081743,0.49831,0.127177,42.52589,0.0132,0.016467,-0.000637,0.003213,3.227207,0.128083,25.196311,2.714877
CMA-ES,0.064195,0.200278,0.131674,3.047566,0.065552,0.387873,0.104847,24.269379,0.079365,0.467278,0.127144,39.50844,0.010399,0.011133,0.018763,-0.003937,3.158244,0.125716,25.122108,2.655381
CMA-ES,0.084568,0.23258,0.13227,2.435056,0.076788,0.427975,0.109937,27.188164,0.076566,0.526909,0.128223,37.373785,0.016996,0.011608,-0.011205,0.013837,1.792289,0.226985,7.896066,0.884349
CMA-ES,0.075265,0.214963,0.149814,2.904795,0.059307,0.301344,0.121384,26.206727,0.068407,0.475058,0.12652,41.799379,0.014511,0.008949,-0.00352,0.011074,3.244486,0.133204,24.357238,2.711669
CMA-ES,0.08554,0.312978,0.152324,2.200393,0.067725,0.314354,0.126176,23.264527,0.071868,0.501592,0.127274,40.724376,0.010669,0.009486,-0.009334,0.016882,3.279256,0.121601,26.967343,2.792852
CMA-ES,0.078134,0.213638,0.143817,3.02304,0.060716,0.334182,0.120532,25.483995,0.075542,0.466728,0.127353,41.190199,0.010121,0.010148,0.012426,-0.0109,3.06122,0.117971,25.948902,2.589336
CMA-ES,0.05878,0.474717,0.154524,1.862138,0.066059,0.348965,0.119054,22.923178,0.070674,0.515618,0.128385,39.355184,0.01277,0.010407,0.022452,0.018513,3.187926,0.106244,30.005631,2.762949
CMA-ES,0.077332,0.220317,0.14721,1.244447,0.060836,0.421201,0.119072,24.139379,0.075611,0.453723,0.12837,39.04191,0.012983,0.011991,-0.001312,-0.011034,2.900235,0.106023,27.354815,2.476143
CMA-ES,0.078105,0.205485,0.152726,2.474613,0.061645,0.391979,0.132335,23.73236,0.081649,0.478319,0.128016,43.037086,0.016465,0.01132,0.009701,0.01364,3.412648,0.123681,27.592238,2.917922
CMA-ES,0.04879,0.310773,0.150331,3.300252,0.085648,0.381005,0.127203,24.78924,0.074964,0.5045,0.128359,42.280834,0.014838,0.010618,-0.010374,0.012893,3.192907,0.142502,22.406054,2.622899
CMA-ES,0.084957,0.245376,0.154163,1.977502,0.072005,0.392205,0.126152,24.396252,0.072254,0.481201,0.127966,38.456676,0.009991,0.010783,0.012924,0.00251,3.245445,0.107574,30.169343,2.815148
CMA-ES,0.057767,0.200218,0.155547,2.397513,0.043551,0.300131,0.121782,20.535928,0.077034,0.484061,0.122829,41.600083,0.014522,0.00888,0.000686,0.021538,3.132854,0.108792,28.796803,2.697687
CMA-ES,0.080859,0.31955,0.124563,2.390866,0.085202,0.40828,0.125311,27.160611,0.07238,0.520896,0.128423,39.734707,0.017376,0.01484,-0.00346,0.015096,3.209814,0.140747,22.805555,2.646826
CMA-ES,0.045202,0.457388,0.159318,2.135832,0.052996,0.389859,0.118107,25.306381,0.072572,0.430951,0.128452,41.811935,0.014013,0.012011,0.021286,0.023187,3.155166,0.124315,25.380334,2.657904
CMA-ES,0.076671,0.241928,0.149575,2.72679,0.05847,0.309098,0.128762,26.351336,0.073891,0.433472,0.126843,42.289186,0.014371,0.009343,-0.009572,-0.001029,3.267557,0.13199,24.75602,2.739595
CMA-ES,0.073448,0.246501,0.145306,1.900708,0.04689,0.301163,0.126011,26.188516,0.064843,0.314034,0.122352,40.05391,0.014777,0.009149,0.014751,0.004458,3.208051,0.111558,28.756901,2.761821
CMA-ES,0.063153,0.200336,0.158409,2.253232,0.051211,0.373073,0.121145,23.613317,0.069124,0.52309,0.126986,41.315453,0.015549,0.011575,0.001453,0.013948,3.250518,0.117558,27.650293,2.780286
CMA-ES,0.073656,0.201476,0.147977,0.536718,0.064525,0.371524,0.134487,24.4058,0.085892,0.460382,0.127886,36.506166,0.022597,0.010823,-0.010053,-0.001605,3.03248,0.10395,29.17259,2.616681
CMA-ES,0.082208,0.220415,0.15852,1.571616,0.045409,0.303212,0.120134,22.850175,0.0762,0.462107,0.12665,39.237288,0.016009,0.009485,0.008361,0.019589,3.237491,0.103477,31.286995,2.823582
CMA-ES,0.078712,0.488797,0.155453,0.649633,0.073806,0.402494,0.131893,25.129569,0.084315,0.496407,0.128346,43.471351,0.018157,0.011704,0.013141,0.003971,3.27647,0.1149,28.51583,2.816869
CMA-ES,0.074217,0.202434,0.142268,1.011662,0.065496,0.430393,0.119638,22.440099,0.084841,0.513239,0.127567,38.713383,0.012551,0.012467,0.022587,-0.010619,2.881489,0.097375,29.591694,2.491989
CMA-ES,0.052644,0.359335,0.125237,1.054445,0.085064,0.448432,0.123802,23.861134,0.071424,0.481632,0.128581,38.68007,0.016362,0.011704,-0.003005,-0.010699,2.820169,0.115061,24.510289,2.359926
CMA-ES,0.0607,0.200075,0.149304,2.227268,0.061988,0.369746,0.11935,21.582092,0.077349,0.482939,0.125153,40.485935,0.018441,0.010862,-0.008983,0.013557,3.131139,0.119558,26.189338,2.652908
CMA-ES,0.05184,0.411491,0.1531,3.208363,0.064291,0.301906,0.129122,26.129401,0.077184,0.508129,0.128456,41.894887,0.015475,0.009102,0.003304,0.013032,3.331036,0.133329,24.983662,2.797722
CMA-ES,0.050261,0.3593,0.159425,2.23638,0.053579,0.396997,0.131294,23.956858,0.083362,0.517262,0.128164,37.124132,0.017357,0.011598,-0.010363,0.014987,2.989419,0.121025,24.700849,2.505319
CMA-ES,0.083866,0.258096,0.153842,2.284932,0.071613,0.302557,0.133556,21.944195,0.07866,0.418284,0.127001,43.385233,0.015879,0.009355,0.023011,0.018749,3.384444,0.117396,28.829416,2.914862
CMA-ES,0.062892,0.200061,0.151449,2.143467,0.048487,0.317837,0.12343,21.052319,0.069113,0.41487,0.124752,35.837167,0.015731,0.010665,0.001468,0.016191,3.050659,0.096168,31.722096,2.665986
CMA-ES,0.08124,0.211061,0.151694,0.81969,0.057614,0.31081,0.12688,23.509144,0.063394,0.392022,0.126131,37.394219,0.015585,0.009697,0.003582,0.018859,3.119926,0.09445,33.032488,2.742125
CMA-ES,0.05252,0.416475,0.153075,1.582177,0.069719,0.319395,0.137861,23.652901,0.087567,0.338628,0.128192,43.470293,0.017316,0.010819,0.023278,0.016092,3.326443,0.117827,28.231679,2.855136
CMA-ES,0.066274,0.202049,0.150061,3.227914,0.078611,0.355382,0.136643,20.578621,0.083952,0.448058,0.124418,40.643511,0.016328,0.011011,0.021415,0.012362,3.300343,0.122778,26.880611,2.809232
CMA-ES,0.047862,0.453979,0.152217,3.572609,0.059291,0.312883,0.127054,25.466801,0.058587,0.332182,0.126922,41.02065,0.014429,0.010098,0.004351,0.0076,3.257999,0.131802,24.718823,2.730789
CMA-ES,0.081008,0.212955,0.14724,0.926021,0.056354,0.300306,0.13222,22.504323,0.066899,0.315516,0.127148,43.604555,0.014211,0.009082,-0.008012,0.018972,3.251124,0.107676,30.193578,2.82042
CMA-ES,0.068935,0.201649,0.147259,2.427218,0.065185,0.300206,0.12428,21.119477,0.065047,0.473756,0.126211,42.66569,0.014575,0.008917,0.009365,0.019835,3.256221,0.114096,28.539265,2.799836
CMA-ES,0.080461,0.375378,0.15231,0.810038,0.069442,0.369506,0.126314,21.954042,0.074056,0.49831,0.12844,37.510692,0.01712,0.010552,0.003974,0.016517,3.139025,0.096188,32.634217,2.754272
CMA-ES,0.086014,0.411397,0.152235,1.338155,0.0694,0.304301,0.127312,24.831178,0.074374,0.487517,0.127917,39.429135,0.016081,0.009281,-0.010622,0.01828,3.255017,0.113626,28.64677,2.800513
CMA-ES,0.070345,0.201702,0.140007,2.068918,0.062732,0.332739,0.121387,24.121489,0.06647,0.508728,0.127472,42.963218,0.010783,0.015742,0.021238,-0.012168,2.909041,0.114289,25.453422,2.451886
CMA-ES,0.048871,0.335399,0.154381,0.95985,0.085293,0.418484,0.125222,21.620258,0.075323,0.461377,0.128077,39.055387,0.015286,0.012582,-0.007817,0.02155,2.997937,0.10765,27.848992,2.567338
CMA-ES,0.05428,0.431948,0.152274,2.803957,0.06723,0.307449,0.13107,25.555784,0.078391,0.486932,0.128427,39.454439,0.017098,0.009313,0.022825,0.021954,3.294596,0.121662,27.079902,2.807948
CMA-ES,0.072858,0.201776,0.155888,0.62545,0.070216,0.425426,0.119452,22.521805,0.070669,0.515361,0.128064,43.468635,0.014742,0.011894,-0.001333,-0.006447,2.887557,0.105397,27.39706,2.465971
CMA-ES,0.049861,0.377574,0.153937,1.666734,0.059066,0.300551,0.130093,23.734628,0.075592,0.495461,0.127494,43.630114,0.014645,0.009028,-0.011529,0.020142,3.187066,0.124679,25.562101,2.688348
CMA-ES,0.047703,0.344757,0.156222,1.542729,0.06934,0.385252,0.135307,24.767168,0.085916,0.472751,0.128527,43.410872,0.015626,0.011673,-0.003954,-0.00675,2.270163,0.143411,15.829749,1.696518
CMA-ES,0.079508,0.232208,0.145335,2.319393,0.057614,0.300042,0.132347,19.234112,0.072958,0.40582,0.12637,42.395592,0.015481,0.008863,0.022838,0.019522,3.249536,0.108928,29.832007,2.813825
CMA-ES,0.082398,0.269027,0.146944,0.951709,0.0845,0.343695,0.1337,24.911758,0.084618,0.410895,0.128673,38.488367,0.013739,0.010121,0.021872,-0.00062,3.236997,0.104535,30.965668,2.818857
CMA-ES,0.081678,0.486557,0.149653,2.014538,0.076372,0.300166,0.138695,22.571095,0.076642,0.305587,0.127882,40.52078,0.017542,0.009065,0.019773,0.017662,3.293706,0.117833,27.952341,2.822374
CMA-ES,0.082539,0.222214,0.150061,0.564155,0.062872,0.302668,0.130777,24.531219,0.075006,0.486095,0.128279,43.369348,0.011526,0.009167,0.021688,0.017794,3.326263,0.107507,30.94,2.896235
CMA-ES,0.049458,0.311543,0.14988,0.521475,0.08305,0.399028,0.132545,23.16702,0.08501,0.45832,0.128209,37.057538,0.017039,0.011974,0.017343,-0.009036,2.803154,0.097411,28.776614,2.41351
CMA-ES,0.047999,0.303193,0.151525,2.221716,0.06695,0.323476,0.138888,25.079905,0.078556,0.462594,0.128653,40.361416,0.01595,0.010226,0.011779,0.014806,3.288711,0.11745,28.00088,2.81891
CMA-ES,0.074576,0.211405,0.151089,2.88782,0.074994,0.304575,0.137273,23.2145,0.084734,0.410171,0.128088,39.254189,0.015441,0.009535,0.023036,0.014761,3.339954,0.116923,28.565503,2.872263
CMA-ES,0.068065,0.200839,0.149336,1.33458,0.062396,0.365611,0.136759,23.567308,0.086065,0.485353,0.126637,43.43698,0.016509,0.010882,0.005256,0.01504,3.329934,0.113875,29.242056,2.874435
CMA-ES,0.07934,0.213676,0.148995,2.904266,0.064944,0.319347,0.131675,25.503629,0.0778,0.468378,0.127456,39.919606,0.016537,0.009921,0.018931,0.010726,3.392972,0.120351,28.192252,2.911567
CMA-ES,0.083361,0.382858,0.150723,1.032474,0.069349,0.312611,0.134979,21.477015,0.083558,0.478261,0.122504,43.322756,0.017844,0.009872,0.020781,0.016639,3.292063,0.106395,30.941844,2.866482
CMA-ES,0.077804,0.237761,0.149257,2.896469,0.068054,0.330022,0.132828,25.717986,0.081191,0.467497,0.128497,39.6928,0.016963,0.010232,0.022271,0.010551,3.388756,0.124006,27.32732,2.892731
CMA-ES,0.078794,0.207963,0.147885,2.138455,0.063867,0.306821,0.121053,21.695257,0.067615,0.337988,0.127125,41.324375,0.015101,0.00978,0.013096,0.017926,3.285055,0.108109,30.386507,2.852619
CMA-ES,0.050933,0.385848,0.152548,3.384392,0.068566,0.333903,0.13297,25.616715,0.082092,0.437247,0.127657,42.538881,0.015361,0.010964,0.023202,0.008299,3.382039,0.130888,25.839154,2.858487
CMA-ES,0.077855,0.21041,0.151974,0.351935,0.06998,0.300235,0.134254,21.41609,0.080434,0.460429,0.128411,40.567862,0.01596,0.008879,0.017962,0.019151,3.198264,0.095935,33.337677,2.814522
CMA-ES,0.065747,0.200428,0.156313,2.555126,0.056346,0.341692,0.128551,24.808627,0.074284,0.512891,0.127567,39.1923,0.015143,0.010663,0.004643,0.014406,3.287204,0.120237,27.339389,2.806256
CMA-ES,0.076596,0.203068,0.153324,1.593323,0.06946,0.361551,0.130023,24.001049,0.0762,0.45178,0.127794,43.214179,0.016013,0.010479,0.012381,0.014007,3.406637,0.114655,29.712075,2.948018
CMA-ES,0.082819,0.252959,0.154391,2.318048,0.053443,0.30022,0.13216,22.562022,0.074829,0.471422,0.127103,42.98045,0.01576,0.008956,0.000104,0.020602,3.382451,0.118252,28.603762,2.909443
CMA-ES,0.065182,0.200483,0.149238,2.674541,0.060742,0.30848,0.131175,23.949928,0.075776,0.46626,0.127522,38.722696,0.015624,0.009515,0.013575,0.013948,3.260168,0.115027,28.34263,2.80006
CMA-ES,0.07071,0.201299,0.148735,2.318368,0.063304,0.311286,0.133635,24.177007,0.082066,0.491331,0.128014,39.724439,0.015997,0.009554,0.011434,0.01443,3.330735,0.117363,28.379813,2.861284
CMA-ES,0.083338,0.46691,0.154237,1.20817,0.073706,0.371111,0.138439,23.41304,0.078916,0.548971,0.128256,39.073441,0.018273,0.010751,-2.7e-05,0.010882,3.243246,0.111445,29.101643,2.797464
CMA-ES,0.080091,0.372149,0.155429,2.34251,0.07199,0.311217,0.128064,23.750201,0.073688,0.488569,0.12824,43.420684,0.015628,0.009445,0.013018,0.016801,3.42415,0.120484,28.419968,2.942214
CMA-ES,0.068105,0.200679,0.154037,2.333103,0.073793,0.36012,0.133389,23.923843,0.082731,0.508826,0.127211,43.073752,0.011262,0.01052,0.011428,0.012046,3.398472,0.123157,27.594565,2.905843
